dataset,batch_size,layer,top-n,precision,recall,f1
ml-1m,8,3,5,0.26959161147902866,0.28311258278145696,0.2740894039735099
ml-1m,8,3,10,0.4400248344370861,0.4801324503311258,0.4535855241153254
ml-1m,8,3,15,0.5426948649216862,0.6043046357615894,0.5644029459913761
ml-1m,8,3,20,0.6162282437944689,0.6937086092715232,0.6443093575719336
ml-1m,8,3,25,0.6507983979320899,0.7425496688741722,0.6841728258919919
ml-1m,8,3,30,0.6780160717851973,0.7822847682119205,0.7162310665074698
ml-1m,8,3,35,0.6996125314898902,0.8120860927152318,0.7413004257320357
ml-1m,8,3,5,0.3998758278145695,0.42549668874172186,0.4086316093766425
ml-1m,8,3,10,0.5424481630400505,0.5985099337748344,0.5621122255228216
ml-1m,8,3,15,0.6147996640960217,0.6937086092715232,0.6431727752703241
ml-1m,8,3,20,0.6594616269492097,0.7549668874172185,0.6944100963203517
ml-1m,8,3,25,0.6859020515094316,0.7988410596026491,0.7270230351133702
ml-1m,8,3,30,0.7143110989390886,0.8377483443708609,0.7596023770459222
ml-1m,8,3,35,0.7236285007399572,0.8551324503311258,0.7721118248969653
ml-1m,8,3,5,0.34223233995584984,0.35596026490066224,0.3469016083254494
ml-1m,8,3,10,0.4981827499211604,0.5380794701986755,0.5123175849169227
ml-1m,8,3,15,0.5929773730684326,0.6572847682119205,0.6162391892183477
ml-1m,8,3,20,0.6419126265566663,0.722682119205298,0.671786441886485
ml-1m,8,3,25,0.6785058082553943,0.7748344370860927,0.7137351186382651
ml-1m,8,3,30,0.6924072281575407,0.8029801324503312,0.7329198949880136
ml-1m,8,3,35,0.7116316936953803,0.831953642384106,0.7559718488578746
ml-1m,8,3,5,0.33257450331125826,0.3476821192052981,0.3375748975086723
ml-1m,8,3,10,0.5162093976663513,0.5587748344370861,0.5306100264709536
ml-1m,8,3,15,0.5964031875041809,0.6663907284768212,0.6213327588364109
ml-1m,8,3,20,0.6440944058700682,0.7301324503311258,0.6755761144611533
ml-1m,8,3,25,0.6829737614298873,0.7822847682119205,0.7194578298228204
ml-1m,8,3,30,0.7002261919638986,0.8087748344370861,0.7401562486420865
ml-1m,8,3,35,0.7212429311465536,0.8360927152317881,0.7640310856418822
ml-1m,8,3,5,0.296219646799117,0.3087748344370861,0.30049668874172186
ml-1m,8,3,10,0.4740263323872596,0.5091059602649006,0.4861757861343953
ml-1m,8,3,15,0.5739704280267194,0.6299668874172185,0.5940790745743024
ml-1m,8,3,20,0.6234899849966076,0.7011589403973509,0.6505736981921489
ml-1m,8,3,25,0.6520067450944934,0.7433774834437086,0.6845155302121524
ml-1m,8,3,30,0.678796971280934,0.7839403973509934,0.7169330873122222
ml-1m,8,3,35,0.7053064880968511,0.8178807947019867,0.7462978269334876
ml-1m,8,3,5,0.2709713024282561,0.2847682119205298,0.2754690949227373
ml-1m,8,3,10,0.4729028697571744,0.5140728476821192,0.48710508586336404
ml-1m,8,3,15,0.5750275938189845,0.6440397350993378,0.5987374702192584
ml-1m,8,3,20,0.6322293715298682,0.7160596026490066,0.6620634837651681
ml-1m,8,3,25,0.6662997790310802,0.7599337748344371,0.7002774398484449
ml-1m,8,3,30,0.6890779374464635,0.7988410596026491,0.7290200433552917
ml-1m,8,3,35,0.7079692974576376,0.8261589403973509,0.7513417768359286
ml-1m,8,3,5,0.34581953642384106,0.3634105960264901,0.3517581204667297
ml-1m,8,3,10,0.5090665405234942,0.5645695364238411,0.5282015997247785
ml-1m,8,3,15,0.5933065279091769,0.6688741721854304,0.6198918034622471
ml-1m,8,3,20,0.6465647693917561,0.7367549668874173,0.6795089143181966
ml-1m,8,3,25,0.6788624363127674,0.7798013245033113,0.7160639166225973
ml-1m,8,3,30,0.7069428764621485,0.8236754966887417,0.7496055660138283
ml-1m,8,3,35,0.7212810664881549,0.8485099337748344,0.7683009677211883
ml-1m,16,3,5,0.5280215231788079,0.5637417218543046,0.5404118048985599
ml-1m,16,3,10,0.6416890045201303,0.7077814569536424,0.6654959731812575
ml-1m,16,3,15,0.6956335675913491,0.7831125827814569,0.7271023033306742
ml-1m,16,3,20,0.7308820989668039,0.8360927152317881,0.7691747739694538
ml-1m,16,3,25,0.7560843484416722,0.8708609271523179,0.7984401551696072
ml-1m,16,3,30,0.7640418653634605,0.8932119205298014,0.8121201616117154
ml-1m,16,3,35,0.7782419778402953,0.9130794701986756,0.8290610118175242
ml-1m,16,3,5,0.5257450331125828,0.5678807947019867,0.5405931357090298
ml-1m,16,3,10,0.6319207925996005,0.7086092715231788,0.6595954077303902
ml-1m,16,3,15,0.6884040352583399,0.7872516556291391,0.7236927536077944
ml-1m,16,3,20,0.7134750959905567,0.8311258278145696,0.7562304987919094
ml-1m,16,3,25,0.7301162173891771,0.8576158940397351,0.7769911643757649
ml-1m,16,3,30,0.7388802443375455,0.8758278145695364,0.7899175629327919
ml-1m,16,3,35,0.7499531352125798,0.8965231788079471,0.8047286635731523
ml-1m,16,3,5,0.4956815673289183,0.5405629139072847,0.5108811626195732
ml-1m,16,3,10,0.6094357721013349,0.6846026490066225,0.636447205471499
ml-1m,16,3,15,0.6575912773760456,0.7574503311258278,0.6931914323997874
ml-1m,16,3,20,0.6973639834904648,0.8129139072847682,0.7393881280212429
ml-1m,16,3,25,0.7160119185998867,0.8394039735099338,0.7618242179435987
ml-1m,16,3,30,0.7307554384783361,0.8559602649006622,0.7781756672738827
ml-1m,16,3,35,0.7471363199329238,0.8841059602649006,0.7991403327709327
ml-1m,16,3,5,0.5309740618101545,0.5769867549668874,0.5466427520235467
ml-1m,16,3,10,0.6477284374014506,0.7268211920529801,0.6758852657481895
ml-1m,16,3,15,0.7011005389937509,0.8046357615894041,0.7389548867023792
ml-1m,16,3,20,0.7284317776648318,0.8443708609271523,0.7717584905922097
ml-1m,16,3,25,0.7489771257406848,0.875,0.7956451539099432
ml-1m,16,3,30,0.7590453869166869,0.8932119205298014,0.8093972760259731
ml-1m,16,3,35,0.7653547113469263,0.9081125827814568,0.8193210864415509
ml-1m,16,3,5,0.4884243929359823,0.5281456953642384,0.5020616524755598
ml-1m,16,3,10,0.6210222195942394,0.6937086092715232,0.6465026006002828
ml-1m,16,3,15,0.674678839372548,0.7756622516556292,0.7104927711872836
ml-1m,16,3,20,0.6944942656491887,0.8104304635761589,0.7365862818880181
ml-1m,16,3,25,0.7106559578526971,0.8360927152317881,0.7564695485272701
ml-1m,16,3,30,0.7355131772510466,0.8725165562913907,0.7860561837940504
ml-1m,16,3,35,0.7511864899214602,0.8923841059602649,0.8039421448442831
ml-1m,16,3,5,0.502621412803532,0.5405629139072847,0.5158992957006202
ml-1m,16,3,10,0.6033368811100599,0.6870860927152318,0.6328504017234847
ml-1m,16,3,15,0.6659203448317687,0.7690397350993378,0.7028375979347641
ml-1m,16,3,20,0.6997421620954685,0.8170529801324503,0.742401404972313
ml-1m,16,3,25,0.7261950091677221,0.8518211920529801,0.7723370976653845
ml-1m,16,3,30,0.7400527572225369,0.8783112582781457,0.7911063951049159
ml-1m,16,3,35,0.7482555943482747,0.8932119205298014,0.8025480678610571
ml-1m,16,3,5,0.5154111479028697,0.5645695364238411,0.5322046147377274
ml-1m,16,3,10,0.6353043204036581,0.7177152317880795,0.6643323634120284
ml-1m,16,3,15,0.687969081139611,0.793046357615894,0.7259821935790727
ml-1m,16,3,20,0.7176123917608382,0.8427152317880795,0.7630602275581952
ml-1m,16,3,25,0.7429444477398776,0.8791390728476821,0.793312207098197
ml-1m,16,3,30,0.7594703805643721,0.906456953642384,0.8137208096539451
ml-1m,16,3,35,0.7627013214862781,0.9172185430463576,0.8197999312951462
ml-1m,16,3,5,0.4832643487858719,0.5215231788079471,0.4962222747818775
ml-1m,16,3,10,0.617560509303059,0.6862582781456954,0.6421954930646984
ml-1m,16,3,15,0.6724003484558121,0.7607615894039735,0.7047135513438212
ml-1m,16,3,20,0.7034870759731979,0.8079470198675497,0.7419793308871371
ml-1m,16,3,25,0.7281582859989333,0.847682119205298,0.7723611143132351
ml-1m,16,3,30,0.7384273000334524,0.8683774834437086,0.7870593964147728
ml-1m,16,3,35,0.7431300315243883,0.8816225165562914,0.7954392959848617
ml-1m,16,3,5,0.4643349889624724,0.4925496688741722,0.4741406496373383
ml-1m,16,3,10,0.6117608798486281,0.6655629139072847,0.6308476383807509
ml-1m,16,3,15,0.6690744570918412,0.7508278145695364,0.6984938371112207
ml-1m,16,3,20,0.7000709945867231,0.8013245033112583,0.7368780028560702
ml-1m,16,3,25,0.7216261757695358,0.8336092715231788,0.7626195859616379
ml-1m,16,3,30,0.7376467071404459,0.8634105960264901,0.7839580370152791
ml-1m,16,3,35,0.7560768005138532,0.890728476821192,0.8057366105373279
ml-1m,16,3,5,0.4889486754966888,0.527317880794702,0.5023264217386734
ml-1m,16,3,10,0.6010824003994533,0.6771523178807947,0.6286916458957086
ml-1m,16,3,15,0.6727516114312472,0.765728476821192,0.7070707269098869
ml-1m,16,3,20,0.6987293639167178,0.8079470198675497,0.7390011393398273
ml-1m,16,3,25,0.7261445263954853,0.8485099337748344,0.7709979658864675
ml-1m,16,3,30,0.7387892664787556,0.8708609271523179,0.787708153637487
ml-1m,16,3,35,0.7498116809724525,0.8899006622516556,0.8019479640657536
ml-1m,32,3,5,0.4813603752759382,0.5206953642384106,0.4949595290654893
ml-1m,32,3,10,0.6063853411121624,0.6771523178807947,0.6311685402367619
ml-1m,32,3,15,0.665757028567459,0.75,0.6968947255375916
ml-1m,32,3,20,0.7073365397290455,0.8104304635761589,0.7453438543686228
ml-1m,32,3,25,0.7260194003425081,0.8435430463576159,0.7698140459720199
ml-1m,32,3,30,0.7448036618489046,0.8725165562913907,0.793309810994213
ml-1m,32,3,35,0.7616056681974888,0.8965231788079471,0.8129216111153205
ml-1m,32,3,5,0.5179773730684327,0.5645695364238411,0.5341867707347839
ml-1m,32,3,10,0.6373143987175444,0.7193708609271523,0.6666291911568499
ml-1m,32,3,15,0.6874711679968302,0.7905629139072847,0.7253910034246569
ml-1m,32,3,20,0.7233149533202521,0.8402317880794702,0.7665678785346653
ml-1m,32,3,25,0.7456407002460692,0.8733443708609272,0.7936329211993384
ml-1m,32,3,30,0.7591898730781519,0.8940397350993378,0.810019516267765
ml-1m,32,3,35,0.7710310262790455,0.9114238410596026,0.8243847546719846
ml-1m,32,3,5,0.4795253863134658,0.5198675496688742,0.4928472879217912
ml-1m,32,3,10,0.6005075291706087,0.6812913907284768,0.6289528383521859
ml-1m,32,3,15,0.6596285911476308,0.7615894039735099,0.6969870560485127
ml-1m,32,3,20,0.6898460257751643,0.8112582781456954,0.7343140629237782
ml-1m,32,3,25,0.7166885338958155,0.8518211920529801,0.7662906818297405
ml-1m,32,3,30,0.7296100417982433,0.8708609271523179,0.781716938295497
ml-1m,32,3,35,0.7400783220468932,0.8890728476821192,0.7955194023902306
ml-1m,32,3,5,0.4896385209713025,0.5322847682119205,0.5044885945548198
ml-1m,32,3,10,0.6183337932303163,0.6995033112582781,0.6466854153940247
ml-1m,32,3,15,0.6736501862743584,0.777317880794702,0.7104164120685685
ml-1m,32,3,20,0.7111715074195596,0.8302980132450332,0.7545487959785868
ml-1m,32,3,25,0.733441932879602,0.8650662251655629,0.7814492315775319
ml-1m,32,3,30,0.7461598245798979,0.8874172185430463,0.7978867244571334
ml-1m,32,3,35,0.7569298480794694,0.9039735099337748,0.8114114431711663
ml-1m,32,3,5,0.519605408388521,0.5653973509933775,0.5350743719121203
ml-1m,32,3,10,0.6360634789235783,0.7110927152317881,0.6626405000552839
ml-1m,32,3,15,0.6877576548727211,0.7880794701986755,0.7243712594101558
ml-1m,32,3,20,0.7223910349846766,0.8377483443708609,0.7651334597445368
ml-1m,32,3,25,0.7470143567575679,0.8774834437086093,0.7950909679804914
ml-1m,32,3,30,0.7647024886617589,0.9014900662251656,0.8158195629551048
ml-1m,32,3,35,0.7667756503189237,0.9155629139072848,0.8224747938458671
ml-1m,32,3,5,0.5018763796909492,0.5447019867549668,0.5166692946494271
ml-1m,32,3,10,0.6264900662251656,0.7019867549668874,0.6533754365185818
ml-1m,32,3,15,0.6790144113612657,0.7756622516556292,0.7140212314884241
ml-1m,32,3,20,0.7088468889234683,0.8187086092715232,0.7491811457295859
ml-1m,32,3,25,0.728020480017481,0.8518211920529801,0.7735145549267194
ml-1m,32,3,30,0.7530342602538235,0.8874172185430463,0.803462015346996
ml-1m,32,3,35,0.7586247068050443,0.902317880794702,0.8129293424582369
ml-1m,32,3,5,0.4591473509933775,0.5008278145695364,0.4733246609902239
ml-1m,32,3,10,0.5976335015242299,0.668046357615894,0.6227604403344568
ml-1m,32,3,15,0.6698116613886481,0.7607615894039735,0.7024807637019835
ml-1m,32,3,20,0.6994746961224315,0.8104304635761589,0.7394392077774883
ml-1m,32,3,25,0.7171759168611616,0.8443708609271523,0.7637408712049236
ml-1m,32,3,30,0.7312176898448055,0.8708609271523179,0.7823423025859575
ml-1m,32,3,35,0.7462407097483116,0.8956953642384106,0.8015164497953272
ml-1m,32,3,5,0.5129277041942605,0.5562913907284768,0.5279814464417113
ml-1m,32,3,10,0.6298013245033112,0.7061258278145696,0.6573580599863712
ml-1m,32,3,15,0.6818733763477139,0.7814569536423841,0.7179830982420146
ml-1m,32,3,20,0.7205481525437943,0.8344370860927153,0.763376936127121
ml-1m,32,3,25,0.7405597474331392,0.8700331125827815,0.7895042757825438
ml-1m,32,3,30,0.7477904198621802,0.8890728476821192,0.8009492078828379
ml-1m,32,3,35,0.7558604156698802,0.9048013245033112,0.8120744423226595
ml-1m,32,3,5,0.4928532008830022,0.5322847682119205,0.5063032166508987
ml-1m,32,3,10,0.6273320062020392,0.6978476821192053,0.652432757292644
ml-1m,32,3,15,0.6852389493324923,0.7789735099337748,0.7190680736850129
ml-1m,32,3,20,0.7155859826718319,0.8236754966887417,0.7555513765847951
ml-1m,32,3,25,0.7380249515899621,0.8617549668874173,0.7844004640199963
ml-1m,32,3,30,0.7621743467439249,0.8948675496688742,0.8123647516267222
ml-1m,32,3,35,0.7717040166574582,0.9105960264900662,0.8246986727623193
ml-1m,32,3,5,0.4830849889624724,0.5231788079470199,0.49688124145905604
ml-1m,32,3,10,0.6184333280773677,0.6920529801324503,0.644279247003859
ml-1m,32,3,15,0.6679665556114232,0.7640728476821192,0.7028691547341951
ml-1m,32,3,20,0.7029247172236441,0.8162251655629139,0.7445340013838438
ml-1m,32,3,25,0.727486340340347,0.8543046357615894,0.7736521093452099
ml-1m,32,3,30,0.7356540007066699,0.8766556291390728,0.7870531269943318
ml-1m,32,3,35,0.7455145662736256,0.8956953642384106,0.8007500764216604
ml-1m,64,3,5,0.5139072847682119,0.5554635761589404,0.5282902344160622
ml-1m,64,3,10,0.6133731472721539,0.6887417218543046,0.6409343219033647
ml-1m,64,3,15,0.6739833267358101,0.7723509933774835,0.7102115842122597
ml-1m,64,3,20,0.7008939587972813,0.8153973509933775,0.7433818057651562
ml-1m,64,3,25,0.7357454572078843,0.8650662251655629,0.7836715518220757
ml-1m,64,3,30,0.7494316446072535,0.8865894039735099,0.8008837611267091
ml-1m,64,3,35,0.7592843493314262,0.902317880794702,0.8131716541484222
ml-1m,64,3,5,0.5406043046357616,0.5985099337748344,0.5608062651109008
ml-1m,64,3,10,0.6680365026805425,0.7549668874172185,0.6995470929893536
ml-1m,64,3,15,0.7136602153365399,0.8228476821192053,0.7537983096608782
ml-1m,64,3,20,0.7445521851518765,0.8716887417218543,0.7911976198131938
ml-1m,64,3,25,0.7618897903895968,0.902317880794702,0.8139437786898821
ml-1m,64,3,30,0.7770482247509859,0.9238410596026492,0.8323066946275552
ml-1m,64,3,35,0.7822263847474568,0.9362582781456954,0.8409354529981438
ml-1m,64,3,5,0.5280077262693157,0.5703642384105961,0.5420050194470724
ml-1m,64,3,10,0.6442430752654263,0.7152317880794702,0.6698000691890753
ml-1m,64,3,15,0.6980254362083832,0.7913907284768212,0.7315861375298299
ml-1m,64,3,20,0.7232629397449714,0.831953642384106,0.7634259229291211
ml-1m,64,3,25,0.7483787669392646,0.8667218543046358,0.7930966417595801
ml-1m,64,3,30,0.7657494925183177,0.8932119205298014,0.8143798144518666
ml-1m,64,3,35,0.7788019495437054,0.9155629139072848,0.8310904810400397
ml-1m,64,3,5,0.5437913907284768,0.5844370860927153,0.5578432145485126
ml-1m,64,3,10,0.6494579785556607,0.7284768211920529,0.6781735787640053
ml-1m,64,3,15,0.7077576213337802,0.8104304635761589,0.7457453159749646
ml-1m,64,3,20,0.7378116767554828,0.8551324503311258,0.7819117833202343
ml-1m,64,3,25,0.7539526856238344,0.8816225165562914,0.8024428286305693
ml-1m,64,3,30,0.7717329674268675,0.9056291390728476,0.8232415544540838
ml-1m,64,3,35,0.7828645453046669,0.9221854304635762,0.8367219326125438
ml-1m,64,3,5,0.5256484547461369,0.5695364238410596,0.5409249185325344
ml-1m,64,3,10,0.6457433249237885,0.7210264900662252,0.6728342060265589
ml-1m,64,3,15,0.6969513860863199,0.7947019867549668,0.7328573504792205
ml-1m,64,3,20,0.736037637673917,0.8501655629139073,0.7784107094254449
ml-1m,64,3,25,0.7643033764576866,0.890728476821192,0.8118531018711103
ml-1m,64,3,30,0.7777910814732516,0.9155629139072848,0.8300022270091189
ml-1m,64,3,35,0.7837687923683642,0.9329470198675496,0.8404282924392609
ml-1m,64,3,5,0.4428118101545255,0.484271523178808,0.4566980710606538
ml-1m,64,3,10,0.5902163486807527,0.6672185430463576,0.6171933376269663
ml-1m,64,3,15,0.6474675136305931,0.7458609271523179,0.6835943398016504
ml-1m,64,3,20,0.6894619228405019,0.8087748344370861,0.7337071789536153
ml-1m,64,3,25,0.7051391254546355,0.8369205298013245,0.7543963394975571
ml-1m,64,3,30,0.7179901849835723,0.8609271523178808,0.7714182354564473
ml-1m,64,3,35,0.7303122314093629,0.8791390728476821,0.7866637624917907
ml-1m,64,3,5,0.5009381898454746,0.5471854304635762,0.5170740039945337
ml-1m,64,3,10,0.6263277882897089,0.7011589403973509,0.6537962360919607
ml-1m,64,3,15,0.6901001431423617,0.7872516556291391,0.7266249876017664
ml-1m,64,3,20,0.7265986574645759,0.8451986754966887,0.7707547219137423
ml-1m,64,3,25,0.7485656740175608,0.8799668874172185,0.7979778452453494
ml-1m,64,3,30,0.7618970289344464,0.9006622516556292,0.81423257368164
ml-1m,64,3,35,0.7697457823597548,0.918046357615894,0.8255534334519928
ml-1m,64,3,5,0.5433498896247241,0.5877483443708609,0.5589923000105119
ml-1m,64,3,10,0.6556843267108168,0.734271523178808,0.6844753185294443
ml-1m,64,3,15,0.7023830979542901,0.8004966887417219,0.7391279669560612
ml-1m,64,3,20,0.7323359917502041,0.8509933774834437,0.7773772622769926
ml-1m,64,3,25,0.7587397268774391,0.8857615894039735,0.8073528424510688
ml-1m,64,3,30,0.7737936173920354,0.9081125827814568,0.8252185105313203
ml-1m,64,3,35,0.7804826924004737,0.9230132450331126,0.8351907899502058
ml-1m,64,3,5,0.552317880794702,0.6034768211920529,0.5701382318931989
ml-1m,64,3,10,0.6604268500998633,0.7466887417218543,0.6914238599904209
ml-1m,64,3,15,0.7199332147800691,0.8302980132450332,0.7596639705517645
ml-1m,64,3,20,0.7509900354202337,0.875,0.7969803732436838
ml-1m,64,3,25,0.7753784298955225,0.9097682119205298,0.8259910709900282
ml-1m,64,3,30,0.7847773015782222,0.9279801324503312,0.8389612943249105
ml-1m,64,3,35,0.7906464640788182,0.9420529801324504,0.848274514664593
ml-1m,64,3,5,0.5597820088300219,0.6100993377483444,0.5773303637128139
ml-1m,64,3,10,0.6732070587616945,0.7524834437086093,0.7030091010686063
ml-1m,64,3,15,0.7181234925854131,0.8170529801324503,0.7551380364465868
ml-1m,64,3,20,0.7412105984376695,0.8543046357615894,0.7840245012674668
ml-1m,64,3,25,0.7582931684260035,0.8865894039735099,0.8068626324775435
ml-1m,64,3,30,0.7676209507787822,0.9072847682119204,0.8206006897689017
ml-1m,64,3,35,0.7709141253994688,0.9205298013245032,0.8282030777832315
ml-1m,128,3,5,0.6325331125827813,0.7152317880794702,0.6618443183012719
ml-1m,128,3,10,0.6964827735730054,0.831953642384106,0.7455707172818843
ml-1m,128,3,15,0.7134788202048136,0.8733443708609272,0.7713486028359979
ml-1m,128,3,20,0.7197477712354668,0.8940397350993378,0.7830443714170511
ml-1m,128,3,25,0.7236355841011537,0.9105960264900662,0.7912144207742097
ml-1m,128,3,30,0.7291493949222961,0.9230132450331126,0.7996385829376716
ml-1m,128,3,35,0.7227114314300427,0.9263245033112584,0.7970747475359979
ml-1m,128,3,5,0.7020005518763797,0.7831125827814569,0.7305897193314412
ml-1m,128,3,10,0.7703724508567223,0.8940397350993378,0.8148921175098569
