dataset,batch_size,layer,top-n,precision,recall,f1
ml-100k,64,4,25,0.6869662623520307,0.9735449735449736,0.7834692619057091
ml-100k,64,4,30,0.689291816900988,0.9841269841269841,0.7890363422412128
ml-100k,64,4,35,0.6877255518342019,0.984126984126984,0.7886577525403929
ml-100k,64,4,5,0.5100529100529101,0.5978835978835979,0.5405643738977072
ml-100k,64,4,10,0.5705887293188879,0.7354497354497355,0.6256659566183376
ml-100k,64,4,15,0.6326338270782715,0.8359788359788359,0.6994066512040369
ml-100k,64,4,20,0.6547747606337708,0.8835978835978836,0.7310544677528311
ml-100k,64,4,25,0.6673388633706094,0.9259259259259259,0.7535925818956927
ml-100k,64,4,30,0.6614261894526173,0.9365079365079364,0.7549442750327867
ml-100k,64,4,35,0.6614848276506418,0.9523809523809524,0.7615711467991668
ml-100k,64,4,5,0.37125220458553787,0.4391534391534391,0.3939783320735702
ml-100k,64,4,10,0.5424414210128495,0.7301587301587301,0.60128948065456
ml-100k,64,4,15,0.5836545729402872,0.8148148148148148,0.6580908803131025
ml-100k,64,4,20,0.6039695900807012,0.8677248677248677,0.6884653234695005
ml-100k,64,4,25,0.6250752774562298,0.9153439153439152,0.7173485318856918
ml-100k,64,4,30,0.6404151810080848,0.9523809523809524,0.7415888975845822
ml-100k,64,4,35,0.6513166808820158,0.9629629629629628,0.7541311013875626
ml-100k,64,4,5,0.4518518518518519,0.5555555555555556,0.4854203409758965
ml-100k,64,4,10,0.6097820609725371,0.783068783068783,0.6676043680011935
ml-100k,64,4,15,0.6442470815486688,0.873015873015873,0.7195975362113747
ml-100k,64,4,20,0.6750208418859214,0.91005291005291,0.7523626356080041
ml-100k,64,4,25,0.6739814310425888,0.9312169312169312,0.7588702199933237
ml-100k,64,4,30,0.6771033703977744,0.9523809523809524,0.7720200959971175
ml-100k,64,4,35,0.6841427721332193,0.9682539682539684,0.7833560921296616
ml-100k,64,4,5,0.5231040564373898,0.6296296296296297,0.5574703955656336
ml-100k,64,4,10,0.6381204333585285,0.7989417989417991,0.6923440756774089
ml-100k,64,4,15,0.6498772685280622,0.8624338624338624,0.7220525471692605
ml-100k,64,4,20,0.6555321748832487,0.9047619047619048,0.7397006197649644
ml-100k,64,4,25,0.6592061602332377,0.9312169312169312,0.7502304775581211
ml-100k,64,4,30,0.6846937644953518,0.9629629629629628,0.7792272545373489
ml-100k,64,4,35,0.6933612357141771,0.9682539682539684,0.7878458848189971
ml-100k,64,4,5,0.46296296296296297,0.5396825396825397,0.4871504157218442
ml-100k,64,4,10,0.5306122448979592,0.6878306878306878,0.5799522053490308
ml-100k,64,4,15,0.5899344923154447,0.7989417989417991,0.6595658897246199
ml-100k,64,4,20,0.6095724821915298,0.8518518518518519,0.6890835370576389
ml-100k,64,4,25,0.6485024165929861,0.8941798941798942,0.7309139823780646
ml-100k,64,4,30,0.6631572265442479,0.9365079365079364,0.7557915275480972
ml-100k,64,4,35,0.6762179844561043,0.9576719576719576,0.7717522106331713
ml-100k,64,4,5,0.5422398589065256,0.6613756613756614,0.5821029646426472
ml-100k,64,4,10,0.6191442008902327,0.8465608465608465,0.6958317109110761
ml-100k,64,4,15,0.6272929598326423,0.8888888888888888,0.7163398516517034
ml-100k,64,4,20,0.6450494019588324,0.9206349206349206,0.7389988661753505
ml-100k,64,4,25,0.655413212441199,0.9523809523809524,0.7569393718452506
ml-100k,64,4,30,0.6758219643723846,0.9788359788359788,0.7813305622217799
ml-100k,64,4,35,0.671690778371082,0.9788359788359788,0.7784893381854602
ml-100k,64,4,5,0.5697530864197531,0.6507936507936508,0.5958553791887126
ml-100k,64,4,10,0.6365079365079365,0.7883597883597884,0.6905419976848548
ml-100k,64,4,15,0.6913883735312306,0.9047619047619048,0.7645987679367698
ml-100k,64,4,20,0.688710011329059,0.9417989417989416,0.7754073996997481
ml-100k,64,4,25,0.7110562303139334,0.9682539682539684,0.8024503274080328
ml-100k,64,4,30,0.7038798619680972,0.9735449735449736,0.7985571512678584
ml-100k,64,4,35,0.6980529175323759,0.9735449735449736,0.7956010498924455
ml-100k,64,5,5,0.4423280423280423,0.5396825396825397,0.4742084488116234
ml-100k,64,5,10,0.5939405391786344,0.7619047619047619,0.6469926017545065
ml-100k,64,5,15,0.6530902372172214,0.8624338624338624,0.7218562696006307
ml-100k,64,5,20,0.6802470457232362,0.9365079365079364,0.7641475568039527
ml-100k,64,5,25,0.6772874391922011,0.9576719576719576,0.7687427460067393
ml-100k,64,5,30,0.6825133709704204,0.9682539682539684,0.7781904902358708
ml-100k,64,5,35,0.6831249948190584,0.984126984126984,0.7856946616104705
ml-100k,64,5,5,0.4251322751322751,0.5185185185185185,0.4556185437137818
ml-100k,64,5,10,0.5569979843789368,0.7354497354497355,0.6149400276384404
ml-100k,64,5,15,0.6348425677790758,0.8677248677248677,0.7108833726013932
ml-100k,64,5,20,0.6267060540870064,0.91005291005291,0.7180541171978632
ml-100k,64,5,25,0.6471982611799064,0.9470899470899472,0.7457503057576619
ml-100k,64,5,30,0.6650803347550597,0.9682539682539684,0.7671214543071274
ml-100k,64,5,35,0.6786217651522877,0.9788359788359788,0.7805058238090615
ml-100k,64,5,5,0.6066137566137566,0.7142857142857143,0.6423028470647518
ml-100k,64,5,10,0.6675422020660117,0.8571428571428571,0.731997103425675
ml-100k,64,5,15,0.6654069035021416,0.9206349206349206,0.7497944442388889
ml-100k,64,5,20,0.695344661217677,0.9682539682539684,0.7890446478132659
ml-100k,64,5,25,0.6899102514181877,0.9682539682539684,0.7880139060160619
ml-100k,64,5,30,0.6910120272066804,0.9735449735449736,0.7902291131085584
ml-100k,64,5,35,0.6912766180641752,0.984126984126984,0.7953369527697067
ml-100k,64,5,5,0.5181657848324516,0.6613756613756614,0.5662005542957924
ml-100k,64,5,10,0.6066137566137566,0.7989417989417991,0.6722073047469873
ml-100k,64,5,15,0.6314793818762072,0.8783068783068783,0.7109444970752653
ml-100k,64,5,20,0.6687968116539545,0.9365079365079364,0.7606732220826278
ml-100k,64,5,25,0.6650086759213744,0.9629629629629628,0.7653873010732215
ml-100k,64,5,30,0.66377848471686,0.9629629629629628,0.7687422202722103
ml-100k,64,5,35,0.6693566344052855,0.9788359788359788,0.7780136704657616
ml-100k,64,5,5,0.515079365079365,0.6190476190476191,0.5496304694717393
ml-100k,64,5,10,0.6652452338960275,0.8783068783068783,0.7334645660042484
ml-100k,64,5,15,0.6858564568882028,0.9576719576719576,0.7724825114549424
ml-100k,64,5,20,0.6707427346316235,0.9735449735449736,0.7687432016023101
ml-100k,64,5,25,0.6769304355874949,0.9735449735449736,0.7758823912809288
ml-100k,64,5,30,0.671601759066745,0.9788359788359788,0.7751176628623399
ml-100k,64,5,35,0.6654944192992746,0.984126984126984,0.7742964654336256
ml-100k,64,5,5,0.526984126984127,0.6084656084656085,0.5553665910808767
ml-100k,64,5,10,0.6417527504829091,0.8306878306878307,0.7028431298272568
ml-100k,64,5,15,0.6704081632653062,0.8888888888888888,0.7440320270385631
ml-100k,64,5,20,0.6896113439764234,0.9365079365079364,0.7743825638599338
ml-100k,64,5,25,0.6826111429636172,0.9523809523809524,0.7761548065166234
ml-100k,64,5,30,0.6825237333990836,0.9629629629629628,0.7809738813396467
ml-100k,64,5,35,0.6810011453610648,0.9682539682539684,0.7820888164996999
ml-100k,64,5,5,0.4519400352733686,0.5396825396825397,0.4803980851599899
ml-100k,64,5,10,0.5931720836482741,0.7724867724867724,0.6490675403373816
ml-100k,64,5,15,0.6326258104035882,0.8624338624338624,0.7045825414959035
ml-100k,64,5,20,0.6517393817580558,0.9047619047619048,0.7320422725955953
ml-100k,64,5,25,0.6489259318507684,0.9417989417989416,0.7406622909552263
ml-100k,64,5,30,0.6519578547168355,0.9523809523809524,0.7484507160572234
ml-100k,64,5,35,0.6501911655690541,0.9629629629629628,0.75279219680175
ml-100k,64,5,5,0.5221340388007055,0.6402116402116402,0.5593726379440664
ml-100k,64,5,10,0.6276979927773578,0.8518518518518519,0.7004114785860818
ml-100k,64,5,15,0.6367184990200863,0.9153439153439152,0.7268658363712176
ml-100k,64,5,20,0.639833241420543,0.9417989417989416,0.7365807266517056
ml-100k,64,5,25,0.6542383862626873,0.9629629629629628,0.756338603774115
ml-100k,64,5,30,0.6608715039153882,0.9629629629629628,0.7640926054879452
ml-100k,64,5,35,0.6622917884100732,0.9682539682539684,0.7683738535186977
ml-100k,64,5,5,0.4777777777777778,0.5925925925925926,0.5156504577139497
ml-100k,64,5,10,0.5871945074326026,0.783068783068783,0.6520221254348237
ml-100k,64,5,15,0.6529142521206013,0.8994708994708994,0.7344479793125918
ml-100k,64,5,20,0.6498918802606944,0.9312169312169312,0.7432253842844044
ml-100k,64,5,25,0.6601941739313354,0.9629629629629628,0.7591593962564103
ml-100k,64,5,30,0.6629438474363286,0.9682539682539684,0.7633023312769499
ml-100k,64,5,35,0.6609175409005601,0.9735449735449736,0.7636145470765554
ml-100k,64,5,5,0.5116402116402117,0.582010582010582,0.5347442680776013
ml-100k,64,5,10,0.5777147896195516,0.7354497354497355,0.6283481069195355
ml-100k,64,5,15,0.6192675049817906,0.8359788359788359,0.6913084070671667
ml-100k,64,5,20,0.6395023785583518,0.8941798941798942,0.7243329481449291
ml-100k,64,5,25,0.639101765499281,0.9153439153439152,0.7312227916810542
ml-100k,64,5,30,0.643632882517881,0.925925925925926,0.7384493660081021
ml-100k,64,5,35,0.6632148869228761,0.9576719576719576,0.76247535733815
ml-100k,64,6,5,0.4663139329805997,0.582010582010582,0.5033887629125724
ml-100k,64,6,10,0.5869488536155203,0.8095238095238095,0.6579161579161579
ml-100k,64,6,15,0.6128886398727669,0.8835978835978836,0.6984589925066116
ml-100k,64,6,20,0.6470120120913772,0.9365079365079364,0.7425136212602429
ml-100k,64,6,25,0.6574752408085742,0.9523809523809524,0.7565081126349493
ml-100k,64,6,30,0.6640709005357038,0.9629629629629628,0.7667498314757079
ml-100k,64,6,35,0.6598438632076649,0.9629629629629628,0.7648664093093817
ml-100k,64,6,5,0.5331569664902999,0.6560846560846559,0.5739774922314604
ml-100k,64,6,10,0.624355421180818,0.8412698412698413,0.6941859883036353
ml-100k,64,6,15,0.6643043464472035,0.9153439153439152,0.7466190697983415
ml-100k,64,6,20,0.6577496063607174,0.9523809523809524,0.7549163486527571
ml-100k,64,6,25,0.6633880082292779,0.9629629629629628,0.7634563775001828
ml-100k,64,6,30,0.6691333595511934,0.9735449735449736,0.7730021106394572
ml-100k,64,6,35,0.6671841591682862,0.9894179894179894,0.7781559586700575
ml-100k,64,6,5,0.44409171075837744,0.5925925925925926,0.4910220878474846
ml-100k,64,6,10,0.5549004787100026,0.7619047619047619,0.6225243753721812
ml-100k,64,6,15,0.5993011691424389,0.8571428571428571,0.6852060413218211
ml-100k,64,6,20,0.6330986145645342,0.9259259259259259,0.7301696786954914
ml-100k,64,6,25,0.6318348318348318,0.9470899470899472,0.7342220380589708
ml-100k,64,6,30,0.6342799862757845,0.9470899470899472,0.7382567291691393
ml-100k,64,6,35,0.6383741310334755,0.9629629629629628,0.7474581039611655
ml-100k,64,6,5,0.5114638447971781,0.5978835978835979,0.5392290249433106
ml-100k,64,6,10,0.6124338624338624,0.8095238095238095,0.6743248227375211
ml-100k,64,6,15,0.6281347106743932,0.873015873015873,0.7082975277653148
ml-100k,64,6,20,0.6551520495964941,0.9153439153439152,0.7404136925322671
ml-100k,64,6,25,0.6521719168544565,0.9470899470899472,0.7519932565959679
ml-100k,64,6,30,0.6529905115351575,0.9576719576719576,0.7561854500434353
ml-100k,64,6,35,0.6601135052779135,0.9682539682539684,0.7645514443021628
ml-100k,64,6,5,0.4390652557319224,0.5291005291005291,0.4681783824640968
ml-100k,64,6,10,0.5664462081128746,0.7513227513227513,0.6289137963741138
ml-100k,64,6,15,0.6211787184009406,0.8571428571428571,0.7008600211214591
ml-100k,64,6,20,0.6261967676650216,0.8994708994708994,0.7207474539276694
ml-100k,64,6,25,0.6445420362922453,0.9206349206349206,0.7412012114909482
ml-100k,64,6,30,0.6595068451277603,0.9417989417989416,0.7592040526237959
ml-100k,64,6,35,0.6679669008831375,0.9682539682539684,0.7727207029614362
ml-100k,64,6,5,0.5154320987654321,0.6084656084656085,0.5470395565633661
ml-100k,64,6,10,0.6076467624086672,0.7883597883597884,0.6658600364949572
ml-100k,64,6,15,0.6585398581430327,0.8783068783068783,0.7321505740831441
ml-100k,64,6,20,0.6678888718571259,0.925925925925926,0.754822078006264
ml-100k,64,6,25,0.6917971531183481,0.9576719576719576,0.7850999455567248
ml-100k,64,6,30,0.7004631266529886,0.9735449735449736,0.7966632982752608
ml-100k,64,6,35,0.6895108183224306,0.9788359788359788,0.7920762730878128
ml-100k,64,6,5,0.5617283950617283,0.6825396825396826,0.6017132779037541
ml-100k,64,6,10,0.6172041656168641,0.8253968253968254,0.6873475877444133
ml-100k,64,6,15,0.6454228605022256,0.8677248677248677,0.7223696203854935
ml-100k,64,6,20,0.651552929727533,0.8994708994708994,0.7357951245402717
ml-100k,64,6,25,0.6539131356591674,0.9153439153439152,0.7436879864765115
ml-100k,64,6,30,0.6676717129915075,0.9417989417989416,0.7625171436394763
ml-100k,64,6,35,0.6712685433820379,0.9629629629629628,0.7715033458268247
ml-100k,64,6,5,0.4947089947089947,0.5925925925925926,0.5267069790879314
ml-100k,64,6,10,0.5920256991685563,0.8042328042328042,0.6625593982736839
ml-100k,64,6,15,0.6274376417233559,0.8783068783068783,0.7098850838199209
ml-100k,64,6,20,0.6395983645983646,0.91005291005291,0.7287564797135292
ml-100k,64,6,25,0.6517131017131017,0.9470899470899472,0.7497003065504454
ml-100k,64,6,30,0.6632844707424539,0.9576719576719576,0.7633469760002306
ml-100k,64,6,35,0.6621150611309833,0.9576719576719576,0.7630951496237179
ml-100k,64,6,5,0.5232804232804233,0.671957671957672,0.5721802301167381
ml-100k,64,6,10,0.6342970521541951,0.8412698412698413,0.7047726230265913
ml-100k,64,6,15,0.6676244684181192,0.91005291005291,0.7512684326901242
ml-100k,64,6,20,0.6789623515813993,0.9470899470899472,0.7711293608589599
ml-100k,64,6,25,0.6862413993483089,0.9576719576719576,0.7806476198409606
ml-100k,64,6,30,0.6820362065908531,0.9735449735449736,0.7826009541673009
ml-100k,64,6,35,0.6788101498571194,0.9735449735449736,0.781223768151798
ml-100k,64,6,5,0.4714285714285714,0.5767195767195767,0.505681531872008
ml-100k,64,6,10,0.6091521793902747,0.8201058201058201,0.6789110066887845
ml-100k,64,6,15,0.6409049797938686,0.9047619047619048,0.7292921880739464
ml-100k,64,6,20,0.6580897791215251,0.9312169312169312,0.7517736637772698
ml-100k,64,6,25,0.6615583937651361,0.9682539682539684,0.7639678811160168
ml-100k,64,6,30,0.6646698497053551,0.9788359788359788,0.7702906272293618
ml-100k,64,6,35,0.6671186748697521,0.9788359788359788,0.7725008669281186
ml-100k,64,7,5,0.4723104056437391,0.5555555555555556,0.5011211892164272
ml-100k,64,7,10,0.6168115394305871,0.7989417989417991,0.6751854259790767
ml-100k,64,7,15,0.6747304870320744,0.9153439153439152,0.7547986464677701
ml-100k,64,7,20,0.6772575161464051,0.9365079365079364,0.7641968717856968
ml-100k,64,7,25,0.6757900819783468,0.9523809523809524,0.7702218804828584
ml-100k,64,7,30,0.6737976765336832,0.9629629629629628,0.7718545346841034
ml-100k,64,7,35,0.6797364672819242,0.9894179894179894,0.7838425326817382
ml-100k,64,7,5,0.4459435626102293,0.5343915343915344,0.4748215335516922
ml-100k,64,7,10,0.5471214411690603,0.7407407407407407,0.6064178619734175
ml-100k,64,7,15,0.5965770561008655,0.8148148148148148,0.6656303149767201
ml-100k,64,7,20,0.657795552823564,0.8994708994708994,0.7348134587523554
ml-100k,64,7,25,0.6669311081530356,0.9365079365079364,0.7552203169194176
ml-100k,64,7,30,0.6623117665787747,0.9365079365079364,0.7537685736652701
ml-100k,64,7,35,0.6653693557028283,0.9417989417989416,0.7598529637645863
ml-100k,64,7,5,0.4717813051146384,0.544973544973545,0.4959183673469388
ml-100k,64,7,10,0.6174666162761401,0.7671957671957672,0.669454883740598
ml-100k,64,7,15,0.6767018255113494,0.8783068783068783,0.7461684604775174
ml-100k,64,7,20,0.6789075929948946,0.9365079365079364,0.762765880085333
ml-100k,64,7,25,0.6940068663224591,0.9523809523809524,0.7827712828154932
ml-100k,64,7,30,0.6876909667282337,0.9629629629629628,0.7824486974626029
ml-100k,64,7,35,0.6978720947680964,0.984126984126984,0.7966740963853695
ml-100k,64,7,5,0.5236331569664903,0.6190476190476191,0.5549424708154866
ml-100k,64,7,10,0.6060594608213655,0.7989417989417991,0.6686979393328599
ml-100k,64,7,15,0.6319162906464494,0.8571428571428571,0.7090515005240544
ml-100k,64,7,20,0.6451544046782142,0.91005291005291,0.7344887728938824
ml-100k,64,7,25,0.6639313873606714,0.9417989417989416,0.7579101802585116
ml-100k,64,7,30,0.6799022125667009,0.9629629629629628,0.7758853594044367
ml-100k,64,7,35,0.6837293047252178,0.9735449735449736,0.7826211652501665
ml-100k,64,7,5,0.4669312169312169,0.5608465608465608,0.4979087931468884
ml-100k,64,7,10,0.54246661627614,0.7301587301587301,0.6053898188818824
ml-100k,64,7,15,0.6044032540064286,0.8148148148148148,0.6761467809086857
ml-100k,64,7,20,0.6157764340304023,0.8624338624338624,0.7006517620429852
ml-100k,64,7,25,0.6386283763267889,0.91005291005291,0.7320524838716204
ml-100k,64,7,30,0.6721811913922091,0.9523809523809524,0.7708729200468583
ml-100k,64,7,35,0.6796403239840264,0.9629629629629628,0.7802651468338834
ml-100k,64,7,5,0.5180776014109347,0.6402116402116402,0.5583438313597043
ml-100k,64,7,10,0.5911312673217435,0.7777777777777778,0.6527866900882774
ml-100k,64,7,15,0.6434568664727394,0.8835978835978836,0.7246096055619866
ml-100k,64,7,20,0.6593957629671915,0.9365079365079364,0.7507563727506167
ml-100k,64,7,25,0.6582438284819238,0.9629629629629628,0.7598345951480346
ml-100k,64,7,30,0.6709463915929835,0.9735449735449736,0.7746947497501097
ml-100k,64,7,35,0.6611684787780397,0.9788359788359788,0.7693255404723884
ml-100k,64,7,5,0.5719576719576719,0.6666666666666666,0.6037372973880911
ml-100k,64,7,10,0.6527861761988746,0.8412698412698413,0.7136513838894792
ml-100k,64,7,15,0.6743176282858822,0.9047619047619048,0.7524711179473085
ml-100k,64,7,20,0.6812661324566086,0.9365079365079364,0.7672896161468084
ml-100k,64,7,25,0.6855437918929982,0.9576719576719576,0.7779391655167945
ml-100k,64,7,30,0.6810194711571929,0.9735449735449736,0.780747904391285
ml-100k,64,7,35,0.6709597403531995,0.9788359788359788,0.7757281287013876
ml-100k,64,7,5,0.4883597883597883,0.6084656084656085,0.5271394977744184
ml-100k,64,7,10,0.5704795498446292,0.7883597883597884,0.6415123288372588
ml-100k,64,7,15,0.5959031268555078,0.8518518518518519,0.6794931682420012
ml-100k,64,7,20,0.6279557670430687,0.9153439153439152,0.7210616497091729
ml-100k,64,7,25,0.656527185182156,0.9417989417989416,0.7504302492342417
ml-100k,64,7,30,0.6658549235113194,0.9629629629629628,0.7642284814915015
ml-100k,64,7,35,0.6710291656372135,0.9682539682539684,0.7715841543153841
ml-100k,64,7,5,0.4477072310405644,0.5767195767195767,0.4870244394053918
ml-100k,64,7,10,0.5553560930545058,0.7724867724867724,0.6212592815767419
ml-100k,64,7,15,0.6032446976891421,0.873015873015873,0.6891387105058538
ml-100k,64,7,20,0.6374123948120213,0.9259259259259259,0.7311336885391907
ml-100k,64,7,25,0.6470266799631879,0.9417989417989416,0.7447099116636791
ml-100k,64,7,30,0.6417688011058692,0.9523809523809524,0.7451616742495581
ml-100k,64,7,35,0.6528113206005239,0.9682539682539684,0.7593224947417263
ml-100k,64,7,5,0.4692239858906526,0.582010582010582,0.506336608717561
ml-100k,64,7,10,0.5805933484504914,0.7883597883597884,0.6475325967389459
ml-100k,64,7,15,0.6402420037340673,0.91005291005291,0.7271358503425244
ml-100k,64,7,20,0.641198225815406,0.9206349206349206,0.7337732804377357
ml-100k,64,7,25,0.6513695713975827,0.9470899470899472,0.7511413958564659
ml-100k,64,7,30,0.6559468066135951,0.9523809523809524,0.7570564807562685
ml-100k,64,7,35,0.6610704810057357,0.9576719576719576,0.763091753661476
ml-100k,64,8,5,0.4714285714285714,0.5767195767195767,0.5070168808264046
ml-100k,64,8,10,0.6118921642731167,0.7883597883597884,0.6723829374623026
ml-100k,64,8,15,0.6579943425181519,0.8941798941798942,0.7363633307574041
ml-100k,64,8,20,0.6787930910946783,0.9365079365079364,0.7657904680067932
ml-100k,64,8,25,0.6975889201311826,0.9629629629629628,0.7890811997895262
ml-100k,64,8,30,0.6819926930681759,0.9629629629629628,0.779333327098976
ml-100k,64,8,35,0.6862178695094316,0.9682539682539684,0.7851316844822419
ml-100k,64,8,5,0.4806878306878306,0.5608465608465608,0.5077727387251196
ml-100k,64,8,10,0.5482678256487781,0.7248677248677249,0.6062056696977332
ml-100k,64,8,15,0.6251296029073806,0.8412698412698413,0.6978449201715702
ml-100k,64,8,20,0.6675187980743537,0.8994708994708994,0.7470518425667382
ml-100k,64,8,25,0.6798941211639624,0.9312169312169312,0.7664046025429772
ml-100k,64,8,30,0.6973949762932022,0.9629629629629628,0.7878650351142983
ml-100k,64,8,35,0.6937169727417405,0.9735449735449736,0.7891617305546963
ml-100k,64,8,5,0.4686948853615521,0.5396825396825397,0.49196271101033
ml-100k,64,8,10,0.5774628369866466,0.7248677248677249,0.624842793890413
ml-100k,64,8,15,0.6466740343724471,0.8359788359788359,0.7095397656874879
ml-100k,64,8,20,0.6849638603606858,0.9153439153439152,0.7611709607392442
ml-100k,64,8,25,0.6894149354466815,0.9417989417989416,0.7753647771708733
ml-100k,64,8,30,0.6901902727766406,0.9470899470899472,0.7816167812328023
ml-100k,64,8,35,0.6819584186375348,0.9576719576719576,0.7792300702935174
ml-100k,64,8,5,0.4651675485008818,0.5502645502645502,0.4932476694381457
ml-100k,64,8,10,0.5993071302595112,0.7777777777777778,0.6573016636508701
ml-100k,64,8,15,0.6468316956412195,0.8624338624338624,0.7176829343496011
ml-100k,64,8,20,0.6523063209571145,0.925925925925926,0.7391277625023756
ml-100k,64,8,25,0.6604768997208429,0.9470899470899472,0.7525641057597174
ml-100k,64,8,30,0.6621851399629177,0.9682539682539684,0.7606052624959512
ml-100k,64,8,35,0.6716893050926664,0.9788359788359788,0.7726167575570098
ml-100k,64,8,5,0.5052028218694885,0.6402116402116402,0.5479507852523725
ml-100k,64,8,10,0.6015180146132527,0.7989417989417991,0.6653906939621225
ml-100k,64,8,15,0.6647730135825374,0.9312169312169312,0.7490367932502683
ml-100k,64,8,20,0.6684140227791021,0.9523809523809524,0.7603186929345996
ml-100k,64,8,25,0.6789730599137695,0.9629629629629628,0.7740973872308745
ml-100k,64,8,30,0.6711154895488278,0.9682539682539684,0.7708337114764586
ml-100k,64,8,35,0.6753616870713534,0.9788359788359788,0.7792009275572509
ml-100k,64,8,5,0.4685185185185186,0.5608465608465608,0.4999664063156127
ml-100k,64,8,10,0.6040228437053834,0.8042328042328042,0.670220554767707
ml-100k,64,8,15,0.667115409575727,0.9206349206349206,0.7510668213540591
ml-100k,64,8,20,0.6768608375751233,0.9523809523809524,0.7688698507568466
ml-100k,64,8,25,0.6810495500971689,0.9735449735449736,0.7786546315257654
ml-100k,64,8,30,0.6830785115565693,0.9788359788359788,0.7841202713500892
ml-100k,64,8,35,0.6783842503908601,0.9788359788359788,0.7826242278419259
ml-100k,64,8,5,0.4997354497354497,0.5873015873015873,0.5293692785756278
ml-100k,64,8,10,0.6117787855883093,0.7883597883597884,0.6708091438250169
ml-100k,64,8,15,0.6398117608435068,0.8677248677248677,0.7174127287105811
ml-100k,64,8,20,0.6692745232427771,0.9312169312169312,0.7586280809756166
ml-100k,64,8,25,0.6789927444689351,0.9576719576719576,0.7728644093384802
ml-100k,64,8,30,0.6803459662285649,0.9788359788359788,0.7803025578981186
ml-100k,64,8,35,0.6727666116088151,0.984126984126984,0.7761748181722784
ml-100k,64,8,5,0.4289241622574956,0.5238095238095238,0.4585285966238346
ml-100k,64,8,10,0.6057319223985891,0.8042328042328042,0.6695860870464045
ml-100k,64,8,15,0.6306038464768623,0.8465608465608465,0.7031224901525656
ml-100k,64,8,20,0.6575342646771218,0.8994708994708994,0.7412720405619321
ml-100k,64,8,25,0.6666944166944166,0.9365079365079364,0.7581025841327128
ml-100k,64,8,30,0.6691238218911569,0.9523809523809524,0.7669758385223574
ml-100k,64,8,35,0.6656615586187704,0.9629629629629628,0.7686462733306255
ml-100k,64,8,5,0.4788359788359789,0.5925925925925926,0.5165532879818594
ml-100k,64,8,10,0.6010707986898463,0.8148148148148148,0.668875333954699
ml-100k,64,8,15,0.6184544585338236,0.8835978835978836,0.7039003105615715
ml-100k,64,8,20,0.6266374792168443,0.9259259259259259,0.7234641533444274
ml-100k,64,8,25,0.6391221432888099,0.9629629629629628,0.7449840515104876
ml-100k,64,8,30,0.6412239149670965,0.9682539682539684,0.7489986713238606
ml-100k,64,8,35,0.6442845984888591,0.9894179894179894,0.7576710573469735
ml-100k,64,8,5,0.4795414462081128,0.5714285714285714,0.5104224405811707
ml-100k,64,8,10,0.6006508776350046,0.8148148148148148,0.6684927506356079
ml-100k,64,8,15,0.6324192415462256,0.91005291005291,0.7205131348922199
ml-100k,64,8,20,0.6237327193676401,0.9365079365079364,0.7239059832823656
ml-100k,64,8,25,0.6302951686588475,0.9470899470899472,0.7340563365202818
ml-100k,64,8,30,0.6348537682497581,0.9629629629629628,0.7451491288772132
ml-100k,64,8,35,0.6466940761925614,0.9735449735449736,0.7570548321614886
ml-100k,64,9,5,0.5197530864197529,0.6243386243386243,0.5537079029142521
ml-100k,64,9,10,0.5901486520534139,0.7883597883597884,0.6556441207234858
ml-100k,64,9,15,0.6257507043221329,0.873015873015873,0.7095193148439007
ml-100k,64,9,20,0.6648007048800699,0.9259259259259259,0.7545035409379774
ml-100k,64,9,25,0.6622318901251527,0.9576719576719576,0.7616839631244249
ml-100k,64,9,30,0.6563238949437288,0.9629629629629628,0.7619506097349882
ml-100k,64,9,35,0.6613679142144915,0.9629629629629628,0.7665098441867891
ml-100k,64,9,5,0.484567901234568,0.5767195767195767,0.5152893256067859
ml-100k,64,9,10,0.5987780297304107,0.8148148148148148,0.6678357797405416
ml-100k,64,9,15,0.6363864383705653,0.8994708994708994,0.7227352418995743
ml-100k,64,9,20,0.6611461657096577,0.9417989417989416,0.7538021860961563
ml-100k,64,9,25,0.6599874880453779,0.9523809523809524,0.7586896397632493
ml-100k,64,9,30,0.6681104769456776,0.9735449735449736,0.7728085646181361
ml-100k,64,9,35,0.6688386277249206,0.9788359788359788,0.7775220278842688
ml-100k,64,9,5,0.4836860670194003,0.5555555555555556,0.5074829931972789
ml-100k,64,9,10,0.5918241370622322,0.7619047619047619,0.6456934599791742
ml-100k,64,9,15,0.649659291325958,0.8783068783068783,0.7223531231492312
ml-100k,64,9,20,0.6473382584493697,0.9153439153439152,0.7343828575928434
ml-100k,64,9,25,0.6553716306517426,0.9365079365079364,0.7479223816333535
ml-100k,64,9,30,0.6586788991372755,0.9470899470899472,0.7544994988700046
ml-100k,64,9,35,0.6676358023362042,0.9576719576719576,0.7662015431929546
ml-100k,64,9,5,0.4545855379188712,0.5767195767195767,0.4941043083900226
ml-100k,64,9,10,0.6014424288233812,0.8042328042328042,0.6663062393221124
ml-100k,64,9,15,0.6255458973712942,0.8783068783068783,0.7075054281403488
ml-100k,64,9,20,0.6526479105844185,0.9312169312169312,0.7432904787209667
ml-100k,64,9,25,0.650366601358665,0.9470899470899472,0.7489092870097335
ml-100k,64,9,30,0.6623720798815398,0.9682539682539684,0.7669905795702262
ml-100k,64,9,35,0.6664475364749334,0.9841269841269841,0.7753530897618658
