dataset,batch_size,layer,top-n,precision,recall,f1
ml-1m,4,1,5,0.06456953642384106,0.06539735099337747,0.06484547461368652
ml-1m,4,1,10,0.1982615894039735,0.2086092715231788,0.20165562913907284
ml-1m,4,1,15,0.3117273730684327,0.3327814569536424,0.3187565699569011
ml-1m,4,1,20,0.4004927467675812,0.43625827814569534,0.4128379346922393
ml-1m,4,1,25,0.4575981551561022,0.5099337748344371,0.4757203668566641
ml-1m,4,1,30,0.503301851294401,0.5720198675496688,0.5271998078631616
ml-1m,4,1,35,0.5497852221362155,0.6357615894039735,0.5792889976411981
ml-1m,4,1,5,0.06374172185430464,0.06456953642384106,0.0640176600441501
ml-1m,4,1,10,0.22433774834437087,0.2334437086092715,0.2274006622516556
ml-1m,4,1,15,0.3566087196467991,0.3915562913907285,0.3685167665300115
ml-1m,4,1,20,0.4551974929044465,0.5074503311258278,0.473139273346227
ml-1m,4,1,25,0.5203359875959214,0.5927152317880795,0.5452512902844029
ml-1m,4,1,30,0.5555166687617019,0.6399006622516556,0.5847361562944468
ml-1m,4,1,35,0.5871502669515914,0.6862582781456954,0.6217889078855064
ml-1m,4,1,5,0.04056291390728477,0.04056291390728477,0.04056291390728477
ml-1m,4,1,10,0.16887417218543047,0.17384105960264906,0.17050220750551875
ml-1m,4,1,15,0.2929911699779249,0.31456953642384106,0.3001987113328173
ml-1m,4,1,20,0.3858364869126458,0.42549668874172186,0.3990977887087159
ml-1m,4,1,25,0.4506690903834944,0.5082781456953642,0.4706659518575179
ml-1m,4,1,30,0.5138345098609999,0.5927152317880795,0.5411092947510894
ml-1m,4,1,35,0.5586916946188469,0.6481788079470199,0.589813892046234
ml-1m,4,1,5,0.06084437086092715,0.061258278145695365,0.060982339955849875
ml-1m,4,1,10,0.2118515452538631,0.2201986754966888,0.21445916114790287
ml-1m,4,1,15,0.3456401766004415,0.3675496688741722,0.35275938189845474
ml-1m,4,1,20,0.4331283506780195,0.4735099337748344,0.4466092957814812
ml-1m,4,1,25,0.4982382660569747,0.5554635761589404,0.5175890288886977
ml-1m,4,1,30,0.539645061064763,0.6076158940397351,0.5627289757356598
ml-1m,4,1,35,0.5905012711718011,0.6647350993377483,0.6161612189593357
ml-1m,4,1,5,0.014486754966887415,0.014900662251655629,0.014624724061810153
ml-1m,4,1,10,0.1590783664459161,0.16225165562913907,0.16004415011037526
ml-1m,4,1,15,0.3157363607694733,0.3385761589403973,0.3231354462314727
ml-1m,4,1,20,0.4454273099968464,0.484271523178808,0.4585064218342364
ml-1m,4,1,25,0.532955080699286,0.5951986754966887,0.5542738488516634
ml-1m,4,1,30,0.5841205313266573,0.668046357615894,0.6128592733543861
ml-1m,4,1,35,0.6198969617119452,0.7168874172185431,0.653768765062283
ml-1m,4,1,5,0.018211920529801324,0.018211920529801324,0.018211920529801324
ml-1m,4,1,10,0.15673289183222958,0.1605960264900662,0.1579746136865342
ml-1m,4,1,15,0.3036009933774834,0.3236754966887417,0.3101939451277199
ml-1m,4,1,20,0.4124241169977925,0.4495033112582781,0.4250702985388416
ml-1m,4,1,25,0.4809431830127194,0.5397350993377483,0.5011212251692384
ml-1m,4,1,30,0.5321205192893934,0.6018211920529801,0.5561991969679753
ml-1m,4,1,35,0.5782620571113948,0.6597682119205298,0.6069979384007509
ml-1m,8,1,5,0.2315811258278145,0.2384105960264901,0.2338497319457584
ml-1m,8,1,10,0.4211644591611479,0.4503311258278146,0.43144542635436667
ml-1m,8,1,15,0.5342485283296542,0.5894039735099338,0.5538401069724113
ml-1m,8,1,20,0.6114583333333333,0.6903973509933775,0.6396698397335276
ml-1m,8,1,25,0.6666757887991331,0.765728476821192,0.7021606962593756
ml-1m,8,1,30,0.6990685675882595,0.8021523178807947,0.7369727261807572
ml-1m,8,1,35,0.7242157617339262,0.8385761589403974,0.7663887685077889
ml-1m,8,1,5,0.3198123620309051,0.3369205298013245,0.32544150110375275
ml-1m,8,1,10,0.4978062913907285,0.5389072847682119,0.5122242409907973
ml-1m,8,1,15,0.5732298744302055,0.6382450331125827,0.5960267932950052
ml-1m,8,1,20,0.6365630827965265,0.7144039735099338,0.6642894036146602
ml-1m,8,1,25,0.6712037107348998,0.765728476821192,0.7058165156063361
ml-1m,8,1,30,0.7013705813908411,0.8054635761589404,0.7399051542526754
ml-1m,8,1,35,0.7187940981501163,0.8311258278145696,0.7604107637028359
ml-1m,8,1,5,0.3607891832229581,0.3791390728476821,0.3669820245979187
ml-1m,8,1,10,0.5134253784295175,0.5604304635761589,0.5298737042942342
ml-1m,8,1,15,0.5998568254776864,0.6688741721854304,0.6240736037241087
ml-1m,8,1,20,0.6491210275327192,0.7326158940397351,0.6788631044227252
ml-1m,8,1,25,0.6848974532738475,0.7822847682119205,0.719725413323095
ml-1m,8,1,30,0.6993567396623905,0.8087748344370861,0.7386647638231656
ml-1m,8,1,35,0.7116337418580014,0.8352649006622517,0.7565012777029427
ml-1m,8,1,5,0.2610927152317881,0.26986754966887416,0.2640216020182908
ml-1m,8,1,10,0.4421094817617996,0.4801324503311258,0.4549382828356338
ml-1m,8,1,15,0.5294150868447226,0.5902317880794702,0.5507211222543029
ml-1m,8,1,20,0.5921161168507292,0.6705298013245033,0.6201233903761864
ml-1m,8,1,25,0.6296166949917168,0.7210264900662252,0.6627368560365829
ml-1m,8,1,30,0.6673860542670514,0.7682119205298014,0.7042674833800027
ml-1m,8,1,35,0.6946742761806507,0.8046357615894041,0.7352006944001916
ml-1m,8,1,5,0.3087748344370861,0.3195364238410596,0.3124566382844528
ml-1m,8,1,10,0.4892305266477451,0.5339403973509934,0.504637406375817
ml-1m,8,1,15,0.5841545779459686,0.6597682119205298,0.6110971729992499
ml-1m,8,1,20,0.629237794490278,0.7243377483443708,0.6636249358655655
ml-1m,8,1,25,0.6625099740263997,0.7723509933774835,0.7027564547089479
ml-1m,8,1,30,0.6932939665009314,0.8112582781456954,0.7376082232433193
ml-1m,8,1,35,0.7172295653416085,0.8468543046357616,0.7657216109714153
ml-1m,8,1,5,0.3520281456953642,0.3675496688741722,0.35733995584988965
ml-1m,8,1,10,0.5204036581520024,0.5695364238410596,0.5372456232141662
ml-1m,8,1,15,0.6009020550825187,0.6754966887417219,0.6268271948747698
ml-1m,8,1,20,0.6508815848426777,0.7475165562913907,0.6847005554533926
ml-1m,8,1,25,0.6871478280814324,0.7988410596026491,0.7260903995411487
ml-1m,8,1,30,0.709843616926333,0.8278145695364238,0.7519276269473398
ml-1m,8,1,35,0.727148098715812,0.8518211920529801,0.7727162790000992
ml-1m,8,1,5,0.2725579470198676,0.28311258278145696,0.27620624408703875
ml-1m,8,1,10,0.4844745348470514,0.5298013245033113,0.500244701031125
ml-1m,8,1,15,0.5731912908651319,0.6465231788079471,0.598727133685256
ml-1m,8,1,20,0.6262462932578826,0.7218543046357616,0.6600146170076138
ml-1m,8,1,25,0.6781167217462017,0.7880794701986755,0.7170163540093707
ml-1m,8,1,30,0.7029863796523564,0.8327814569536424,0.7491990598517152
ml-1m,8,1,35,0.7156203254871708,0.8518211920529801,0.7652153695323981
ml-1m,8,1,5,0.25469094922737306,0.2673841059602649,0.2589955849889625
ml-1m,8,1,10,0.45594646799117,0.4950331125827814,0.469325408770773
ml-1m,8,1,15,0.5682411568380111,0.6307947019867549,0.5897302163274114
ml-1m,8,1,20,0.6235147716521888,0.706953642384106,0.6528000110771957
ml-1m,8,1,25,0.648764969853546,0.7491721854304636,0.6847509016343031
ml-1m,8,1,30,0.6826208454251891,0.7963576158940397,0.7235851820363904
ml-1m,8,1,35,0.7051136736271506,0.8261589403973509,0.7492356767474662
ml-1m,8,1,5,0.31801876379690946,0.3327814569536424,0.3230408388520972
ml-1m,8,1,10,0.5129710659098077,0.5579470198675497,0.5284423495930118
ml-1m,8,1,15,0.5880963131790947,0.6589403973509934,0.6134483581442579
ml-1m,8,1,20,0.6412000871644912,0.7317880794701986,0.6739702240759056
ml-1m,8,1,25,0.6712475218422412,0.7764900662251656,0.7095048418367126
ml-1m,8,1,30,0.7003070622840412,0.8178807947019867,0.7429377062992711
ml-1m,8,1,35,0.7173129768244829,0.8435430463576159,0.7634355640804074
ml-1m,8,1,5,0.2911147902869757,0.3038079470198676,0.29533664459161146
ml-1m,8,1,10,0.4675496688741722,0.5099337748344371,0.4814631652379996
ml-1m,8,1,15,0.5678433459476505,0.6316225165562914,0.5896845428302382
ml-1m,8,1,20,0.6340286139541106,0.7135761589403974,0.6620612118406303
ml-1m,8,1,25,0.6716264994203736,0.765728476821192,0.7050493355249907
ml-1m,8,1,30,0.7082446766836376,0.8170529801324503,0.7473822115831924
ml-1m,8,1,35,0.7196920163308136,0.8394039735099338,0.7632132863043384
ml-1m,16,1,5,0.4171909492273729,0.4528145695364239,0.4291495847787238
ml-1m,16,1,10,0.5555762509197939,0.6274834437086093,0.5807769148621797
ml-1m,16,1,15,0.6269906601860245,0.722682119205298,0.6608339518285407
ml-1m,16,1,20,0.6670642777016949,0.7814569536423841,0.7084290618281146
ml-1m,16,1,25,0.6965678625088031,0.8245033112582781,0.7434030117922485
ml-1m,16,1,30,0.7104372220864391,0.8518211920529801,0.7626723691795156
ml-1m,16,1,35,0.7171639929262956,0.8716887417218543,0.7739924633797445
ml-1m,16,1,5,0.4544701986754967,0.4850993377483444,0.4649992116051719
ml-1m,16,1,10,0.5924803558288658,0.6705298013245033,0.6196454859363898
ml-1m,16,1,15,0.6569966204693025,0.7549668874172185,0.6920171458471532
ml-1m,16,1,20,0.6869658557475075,0.8013245033112583,0.7279301177334379
ml-1m,16,1,25,0.7144005069434162,0.8394039735099338,0.759643973699379
ml-1m,16,1,30,0.7320044325976437,0.8692052980132451,0.7821730369707013
ml-1m,16,1,35,0.7456642383354776,0.8882450331125827,0.7980798516928557
ml-1m,16,1,5,0.4916528697571744,0.5355960264900662,0.5064352727846105
ml-1m,16,1,10,0.6141234363502576,0.6995033112582781,0.6443170233599236
ml-1m,16,1,15,0.6644265755399861,0.7756622516556292,0.7046399279816858
ml-1m,16,1,20,0.6975724448418741,0.8245033112582781,0.7437883602954374
ml-1m,16,1,25,0.7187221340104979,0.8567880794701986,0.7693397348145591
ml-1m,16,1,30,0.7315666045328414,0.8807947019867549,0.7864681154980775
ml-1m,16,1,35,0.7433383824458921,0.8990066225165563,0.8011467059415726
ml-1m,16,1,5,0.459078366445916,0.4975165562913907,0.4720224955324293
ml-1m,16,1,10,0.6101755492483969,0.6804635761589404,0.6349280794304167
ml-1m,16,1,15,0.6695303661570218,0.7640728476821192,0.7029817806307316
ml-1m,16,1,20,0.7167711535748154,0.8311258278145696,0.7577184827117225
ml-1m,16,1,25,0.725245349616832,0.8518211920529801,0.7712984661610561
ml-1m,16,1,30,0.7427013365066325,0.8791390728476821,0.7932266165228934
ml-1m,16,1,35,0.7507060897518495,0.8973509933774835,0.8050329455521726
ml-1m,16,1,5,0.4809602649006622,0.5198675496688742,0.4940449910648586
ml-1m,16,1,10,0.5961611741826973,0.6688741721854304,0.6214398927804655
ml-1m,16,1,15,0.6670520543657961,0.7649006622516556,0.7024431487139411
ml-1m,16,1,20,0.7090780953777642,0.8294701986754967,0.7526412253941591
ml-1m,16,1,25,0.7291536655086929,0.859271523178808,0.7764105919768916
ml-1m,16,1,30,0.7476209251070214,0.890728476821192,0.8002086192922648
ml-1m,16,1,35,0.7599413571526313,0.9105960264900662,0.8157500125454938
ml-1m,16,1,5,0.4542218543046357,0.4850993377483444,0.4648566435404184
ml-1m,16,1,10,0.5728890728476821,0.6390728476821192,0.5964818264062339
ml-1m,16,1,15,0.6506103926426774,0.7392384105960265,0.6825859511505326
ml-1m,16,1,20,0.6822628783100638,0.7889072847682119,0.7212213914135175
ml-1m,16,1,25,0.7079146550563561,0.8269867549668874,0.751550145564112
ml-1m,16,1,30,0.7216426345201835,0.8534768211920529,0.7699555001953177
ml-1m,16,1,35,0.738855946955605,0.8799668874172185,0.7911625397406943
ml-1m,16,1,5,0.4226407284768212,0.4495033112582781,0.4317118679701461
ml-1m,16,1,10,0.5909295175023652,0.6572847682119205,0.6145922212877803
ml-1m,16,1,15,0.6525049178194874,0.7392384105960265,0.6841121312544994
ml-1m,16,1,20,0.6945096983590361,0.7955298013245033,0.7319506122428211
ml-1m,16,1,25,0.7158337771258214,0.8352649006622517,0.7600022549274438
ml-1m,16,1,30,0.7364425883293334,0.8650662251655629,0.784097547086172
ml-1m,16,1,35,0.7531823177907526,0.8865894039735099,0.8031826177705865
ml-1m,16,1,5,0.40208333333333335,0.4304635761589404,0.4115802060338484
ml-1m,16,1,10,0.5618209949542731,0.6274834437086093,0.5843773821836736
ml-1m,16,1,15,0.6378309765106123,0.7317880794701986,0.6707049201197474
ml-1m,16,1,20,0.6714050344431138,0.7822847682119205,0.7113828411302233
ml-1m,16,1,25,0.6957436800526535,0.8245033112582781,0.7423398044681153
ml-1m,16,1,30,0.7149000569995857,0.8551324503311258,0.7665153557332491
ml-1m,16,1,35,0.7267150883900456,0.8758278145695364,0.7816091194557663
ml-1m,16,1,5,0.5021247240618102,0.5413907284768212,0.5158066593083149
ml-1m,16,1,10,0.6323501392830863,0.7052980132450332,0.6585556538103287
ml-1m,16,1,15,0.6788024291749457,0.7781456953642384,0.7155070332370613
ml-1m,16,1,20,0.7134765857843623,0.831953642384106,0.7571461447338566
ml-1m,16,1,25,0.7453064063112784,0.8733443708609272,0.7931553682918172
ml-1m,16,1,30,0.7566465064827379,0.8965231788079471,0.8095108226464652
ml-1m,16,1,35,0.7697390571903056,0.9172185430463576,0.8256366988330263
ml-1m,16,1,5,0.4863272626931568,0.527317880794702,0.5001287711552611
ml-1m,16,1,10,0.6076986754966888,0.6804635761589404,0.6326933689930379
ml-1m,16,1,15,0.6694132118800993,0.765728476821192,0.7036325531818945
ml-1m,16,1,20,0.7018488234377405,0.8162251655629139,0.7430828159177257
ml-1m,16,1,25,0.7286996650331321,0.8567880794701986,0.7751861548247218
ml-1m,16,1,30,0.7442425067320267,0.8766556291390728,0.793056785612659
ml-1m,16,1,35,0.7497016683962466,0.8923841059602649,0.8028202641020475
ml-1m,32,1,5,0.3177566225165563,0.3518211920529801,0.3291798065804688
ml-1m,32,1,10,0.4585596683485756,0.5248344370860927,0.480953470630136
ml-1m,32,1,15,0.5437008746404441,0.6332781456953642,0.5747860171196341
ml-1m,32,1,20,0.5801394875630365,0.6854304635761589,0.6166743791488237
ml-1m,32,1,25,0.6077630794233729,0.7301324503311258,0.6508621165339346
ml-1m,32,1,30,0.6361321009509135,0.7698675496688742,0.6840812799730115
ml-1m,32,1,35,0.65025614678045,0.7947019867549668,0.7021784024396137
ml-1m,32,1,5,0.3678256070640176,0.39486754966887416,0.3771996215704825
ml-1m,32,1,10,0.510273770104068,0.5720198675496688,0.5321165758288372
ml-1m,32,1,15,0.5794428598443498,0.6705298013245033,0.6115963342640187
ml-1m,32,1,20,0.6227020381876489,0.7326158940397351,0.6619822826291606
ml-1m,32,1,25,0.6519556804853293,0.7756622516556292,0.6964956993638716
ml-1m,32,1,30,0.6699871039244034,0.8038079470198676,0.7185830592516531
ml-1m,32,1,35,0.6868368969533879,0.8269867549668874,0.7384115705308522
ml-1m,32,1,5,0.313810706401766,0.3360927152317881,0.32119599495427315
ml-1m,32,1,10,0.484350691159466,0.543046357615894,0.5043019503491357
ml-1m,32,1,15,0.5725810728087218,0.6539735099337748,0.6017822501835173
ml-1m,32,1,20,0.6185969039238907,0.7218543046357616,0.6559051865835761
ml-1m,32,1,25,0.6411751927508915,0.7591059602649006,0.6837945508126202
ml-1m,32,1,30,0.6684339436845627,0.8013245033112583,0.7166479064411411
ml-1m,32,1,35,0.6821882005573219,0.8269867549668874,0.7352445263982446
ml-1m,32,1,5,0.32379966887417216,0.3509933774834437,0.33296278776411226
ml-1m,32,1,10,0.4681173131504257,0.5339403973509934,0.4909810480174718
ml-1m,32,1,15,0.5375074359966744,0.625,0.5684534011396661
ml-1m,32,1,20,0.584102697582684,0.6887417218543046,0.6215322574275114
ml-1m,32,1,25,0.6243478963311786,0.7417218543046358,0.667094589526673
ml-1m,32,1,30,0.6493125876093472,0.7781456953642384,0.6965951753852786
ml-1m,32,1,35,0.6702466585654177,0.8062913907284768,0.7206401352755891
ml-1m,32,1,5,0.36767384105960266,0.4048013245033112,0.3800989435509303
ml-1m,32,1,10,0.5001970987070324,0.5802980132450332,0.5270359370307087
ml-1m,32,1,15,0.5700443710998347,0.6705298013245033,0.6046595433154918
ml-1m,32,1,20,0.6134109897594882,0.7350993377483444,0.6557721421480943
ml-1m,32,1,25,0.6360580191437946,0.7723509933774835,0.6837493111666978
ml-1m,32,1,30,0.652964456365117,0.7963576158940397,0.704143023552786
ml-1m,32,1,35,0.6647254027605998,0.8178807947019867,0.7196989157965217
ml-1m,32,1,5,0.2920805739514349,0.3120860927152318,0.29880558183538314
ml-1m,32,1,10,0.4668824897508672,0.5198675496688742,0.4850825361173043
ml-1m,32,1,15,0.5545697335225481,0.6432119205298014,0.5855091753979201
ml-1m,32,1,20,0.5964563605085128,0.7044701986754967,0.6349382202628457
ml-1m,32,1,25,0.6349297205647991,0.7549668874172185,0.6787323456651744
ml-1m,32,1,30,0.6627255154533993,0.7947019867549668,0.7109014376422552
ml-1m,32,1,35,0.6787522348698288,0.8236754966887417,0.731589058550357
ml-1m,32,1,5,0.2798289183222958,0.30132450331125826,0.2871373383790602
ml-1m,32,1,10,0.4417461631451698,0.4983443708609272,0.4611681648762872
ml-1m,32,1,15,0.5236390035645002,0.6059602649006622,0.5526035305839193
ml-1m,32,1,20,0.5676758543419529,0.6688741721854304,0.6035672548780951
ml-1m,32,1,25,0.6140732492845855,0.7326158940397351,0.6560857478191897
ml-1m,32,1,30,0.6438812027825225,0.777317880794702,0.6912996721364503
ml-1m,32,1,35,0.6659447798437539,0.8096026490066225,0.7172231687579221
ml-1m,32,1,5,0.3112306843267109,0.3377483443708609,0.3201855355828866
ml-1m,32,1,10,0.4563735151897403,0.5215231788079471,0.4786105427868673
ml-1m,32,1,15,0.5413720040996531,0.6332781456953642,0.5737088452190173
ml-1m,32,1,20,0.5866465786788635,0.6978476821192053,0.6259095915855246
ml-1m,32,1,25,0.6238262571187871,0.7516556291390728,0.6689406949198058
ml-1m,32,1,30,0.6535838356569896,0.7922185430463576,0.7029482715420684
ml-1m,32,1,35,0.6772546872544998,0.8236754966887417,0.7301608902428245
ml-1m,32,1,5,0.3824365342163356,0.4105960264900662,0.3920648060548723
ml-1m,32,1,10,0.5224038815305372,0.5993377483443708,0.5489559143946561
ml-1m,32,1,15,0.5868220516606278,0.6928807947019867,0.6236272011615822
ml-1m,32,1,20,0.6324811399941659,0.7516556291390728,0.6750309638676559
ml-1m,32,1,25,0.6634742501880826,0.7971854304635762,0.7115126815703017
ml-1m,32,1,30,0.6802259664982782,0.8253311258278145,0.7326185994963704
ml-1m,32,1,35,0.6901290876719947,0.847682119205298,0.7474263124511811
ml-1m,32,1,5,0.3346854304635761,0.35513245033112584,0.3416456428045833
ml-1m,32,1,10,0.4897219594239461,0.5496688741721855,0.5100733527715413
ml-1m,32,1,15,0.570362299584154,0.6564569536423841,0.6004718099973299
ml-1m,32,1,20,0.6130194613717451,0.7168874172185431,0.6503588964082746
ml-1m,32,1,25,0.6370799443847353,0.7566225165562914,0.6806095596586329
ml-1m,32,1,30,0.6640998072064151,0.7963576158940397,0.7125800916256873
ml-1m,32,1,35,0.6807923712867205,0.8245033112582781,0.7332065571143979
ml-1m,64,1,5,0.5580711920529801,0.6299668874172185,0.5831559444970041
ml-1m,64,1,10,0.6567089114895407,0.7640728476821192,0.6952121059798463
ml-1m,64,1,15,0.7116139448300045,0.8369205298013245,0.7580495757832869
ml-1m,64,1,20,0.7311045021994536,0.8766556291390728,0.785302932231688
ml-1m,64,1,25,0.7436808904199099,0.902317880794702,0.8028403216622079
ml-1m,64,1,30,0.7576954744128307,0.9288079470198676,0.8217648758435878
ml-1m,64,1,35,0.7575476044080155,0.9403973509933776,0.8260378472814931
ml-1m,64,1,5,0.581953642384106,0.6456953642384106,0.6040313255545043
ml-1m,64,1,10,0.6810473168296016,0.7905629139072847,0.7196919479521406
ml-1m,64,1,15,0.7089568383235603,0.8394039735099338,0.7567665150788311
ml-1m,64,1,20,0.7255530777519763,0.8725165562913907,0.7801570014940199
ml-1m,64,1,25,0.7429942833366313,0.9006622516556292,0.8018804598504021
ml-1m,64,1,30,0.7497117312336942,0.9213576158940396,0.813851422381034
ml-1m,64,1,35,0.7523089144891251,0.9329470198675496,0.819878068395213
ml-1m,64,1,5,0.5711092715231788,0.6365894039735099,0.5936573636076947
ml-1m,64,1,10,0.6609935088825818,0.7615894039735099,0.6972936113918317
ml-1m,64,1,15,0.7042981852584501,0.8286423841059603,0.7500451743697132
ml-1m,64,1,20,0.7285397386889247,0.8741721854304636,0.7823712250437325
ml-1m,64,1,25,0.7410860830644521,0.8981788079470199,0.7998894255828507
ml-1m,64,1,30,0.7476009971495591,0.9197019867549668,0.8119279269625624
ml-1m,64,1,35,0.7538868527588319,0.9304635761589404,0.8204854301062187
ml-1m,64,1,5,0.5543598233995585,0.6233443708609272,0.578210080941869
ml-1m,64,1,10,0.6615611531588352,0.7698675496688742,0.7002741718445079
ml-1m,64,1,15,0.6970504591986381,0.8344370860927153,0.7467116409602751
ml-1m,64,1,20,0.7172198593491496,0.8683774834437086,0.7726117664384351
ml-1m,64,1,25,0.7292196407035887,0.8882450331125827,0.7881907525542082
ml-1m,64,1,30,0.7392895956764679,0.9105960264900662,0.8034658744493781
ml-1m,64,1,35,0.7443796153387112,0.9246688741721856,0.8121100316622761
ml-1m,64,1,5,0.5717991169977925,0.6423841059602649,0.5964522232734153
ml-1m,64,1,10,0.6649542074003993,0.7731788079470199,0.7038596687349583
ml-1m,64,1,15,0.7216710235129109,0.8518211920529801,0.7693423535575893
ml-1m,64,1,20,0.7357509107881367,0.8824503311258278,0.7903218819803027
ml-1m,64,1,25,0.7462218667778053,0.9048013245033112,0.805478357881502
ml-1m,64,1,30,0.7519810316620583,0.9230132450331126,0.8154395206002051
ml-1m,64,1,35,0.7566339504484144,0.9379139072847682,0.8245112449591816
ml-1m,64,1,5,0.5775524282560707,0.652317880794702,0.6036338431619889
ml-1m,64,1,10,0.6645225612319984,0.7665562913907285,0.7017992917177661
ml-1m,64,1,15,0.70998176078888,0.8344370860927153,0.7558586923790063
ml-1m,64,1,20,0.7366133421489357,0.8774834437086093,0.789475782250593
ml-1m,64,1,25,0.754176135281741,0.902317880794702,0.8106249792778618
ml-1m,64,1,30,0.7590213023694341,0.9163907284768212,0.8193403152150309
ml-1m,64,1,35,0.7599203288920534,0.9271523178807948,0.8240095554319028
ml-1m,64,1,5,0.5751241721854304,0.6440397350993378,0.5983726216756018
ml-1m,64,1,10,0.6687371885840429,0.7731788079470199,0.7061880843970192
ml-1m,64,1,15,0.7054425063531023,0.8427152317880795,0.7547814349944114
ml-1m,64,1,20,0.7328372721541393,0.8865894039735099,0.788404400001903
ml-1m,64,1,25,0.7442754133964649,0.9122516556291392,0.8055827545103452
ml-1m,64,1,30,0.7533926407944934,0.9288079470198676,0.8183395781196651
ml-1m,64,1,35,0.7601477039352271,0.9420529801324504,0.8281683054015611
ml-1m,64,1,5,0.5667494481236203,0.6332781456953642,0.5904472826658258
ml-1m,64,1,10,0.6650475007883948,0.7690397350993378,0.7030267208256312
ml-1m,64,1,15,0.7031123999253138,0.8311258278145696,0.7499569659456538
ml-1m,64,1,20,0.7215397333241735,0.8700331125827815,0.7759565413874213
ml-1m,64,1,25,0.736216681305428,0.8948675496688742,0.7950719932855298
ml-1m,64,1,30,0.7463608205722442,0.9147350993377484,0.8090891322403804
ml-1m,64,1,35,0.7509981951561711,0.929635761589404,0.8176018555622101
ml-1m,64,1,5,0.5599475717439293,0.6291390728476821,0.5833701250919794
ml-1m,64,1,10,0.6575311415957111,0.7640728476821192,0.6953439384400163
ml-1m,64,1,15,0.7038100581353892,0.8278145695364238,0.7490900970431799
ml-1m,64,1,20,0.7355695420740694,0.8758278145695364,0.787865464918222
ml-1m,64,1,25,0.7519427318485377,0.9048013245033112,0.8101372195336797
ml-1m,64,1,30,0.7567790620955888,0.9155629139072848,0.8177031297787887
ml-1m,64,1,35,0.7588698894731338,0.9288079470198676,0.8236625124571657
ml-1m,64,1,5,0.5736203090507727,0.6448675496688742,0.5979830232313676
ml-1m,64,1,10,0.6614435509303059,0.7690397350993378,0.7001538159635364
ml-1m,64,1,15,0.7017708285092391,0.8336092715231788,0.7495426094977999
ml-1m,64,1,20,0.7315980173621056,0.8774834437086093,0.7846979800214711
ml-1m,64,1,25,0.7488973044561946,0.9105960264900662,0.8083786998348622
ml-1m,64,1,30,0.7553585374963017,0.9279801324503312,0.8194186294000088
ml-1m,64,1,35,0.7531809374165068,0.9370860927152318,0.8216353276922551
ml-1m,128,1,5,0.5818156732891832,0.6357615894039735,0.6002726532113949
ml-1m,128,1,10,0.678391411752339,0.7847682119205298,0.7155944362728854
ml-1m,128,1,15,0.7162809458753168,0.8493377483443708,0.7644060515885008
ml-1m,128,1,20,0.7327642117982378,0.8849337748344371,0.7882797929237927
ml-1m,128,1,25,0.7481718095076495,0.9122516556291392,0.8093049177294288
ml-1m,128,1,30,0.7526771645410872,0.929635761589404,0.8185001643363152
ml-1m,128,1,35,0.7565980810477932,0.9437086092715232,0.8266387514458239
ml-1m,128,1,5,0.5719508830022074,0.6307947019867549,0.5922783296541575
ml-1m,128,1,10,0.6797569772942289,0.7897350993377483,0.7191949575107265
