dataset,batch_size,layer,top-n,precision,recall,f1
ml-1m,128,4,15,0.7854063408078309,0.9288079470198676,0.8385111272981733
ml-1m,128,4,20,0.7885406845620168,0.949503311258278,0.8483363368975969
ml-1m,128,4,25,0.7853989902217651,0.9627483443708608,0.8514862641953127
ml-1m,128,4,30,0.7913572494766415,0.9751655629139072,0.8602210732634641
ml-1m,128,4,35,0.7893395974327502,0.9793046357615894,0.8608398125022109
ml-1m,128,4,5,0.6968543046357616,0.7889072847682119,0.7293197466624619
ml-1m,128,4,10,0.7520238752233787,0.8841059602649006,0.8008152198715498
ml-1m,128,4,15,0.7797064828107875,0.9271523178807948,0.8352828891263888
ml-1m,128,4,20,0.7888466611448589,0.9503311258278144,0.8505278283778471
ml-1m,128,4,25,0.7900864533543602,0.9602649006622516,0.8555838970044963
ml-1m,128,4,30,0.7957872105324811,0.9735099337748344,0.8643452985238244
ml-1m,128,4,35,0.7944266897389038,0.97682119205298,0.8654514796272045
ml-1m,128,4,5,0.7175220750551876,0.8104304635761589,0.7496590192368338
ml-1m,128,4,10,0.7742470829391358,0.902317880794702,0.8214012221640674
ml-1m,128,4,15,0.7929518972565329,0.945364238410596,0.8486607508179459
ml-1m,128,4,20,0.7979648526329067,0.9619205298013244,0.8591180725260767
ml-1m,128,4,25,0.7988953183694673,0.9710264900662252,0.8639256240883987
ml-1m,128,4,30,0.7946523883331413,0.9743377483443708,0.8630723408261509
ml-1m,128,4,35,0.7931247014838405,0.9801324503311258,0.8646385558535883
ml-1m,128,4,5,0.7139210816777042,0.7996688741721855,0.7440246241984653
ml-1m,128,4,10,0.7673716230421528,0.9031456953642384,0.8164066871608697
ml-1m,128,4,15,0.7886035322293601,0.9395695364238412,0.8434402753567998
ml-1m,128,4,20,0.7861379186767016,0.9519867549668874,0.8479437770656885
ml-1m,128,4,25,0.7831837512363481,0.961092715231788,0.8499390769231839
ml-1m,128,4,30,0.7857544083218199,0.9743377483443708,0.8570373776350436
ml-1m,128,4,35,0.7883974499748034,0.9801324503311258,0.8613552305228611
ml-1m,128,4,5,0.7135899558498896,0.793046357615894,0.7409012666876906
ml-1m,128,4,10,0.7739954535898245,0.9006622516556292,0.8186035697083691
ml-1m,128,4,15,0.7871887402516542,0.9370860927152318,0.8424860389638287
ml-1m,128,4,20,0.7898866675742137,0.9503311258278144,0.8503190351820957
ml-1m,128,4,25,0.7901291430895897,0.9635761589403974,0.8557594880127204
ml-1m,128,4,30,0.7885658341588684,0.9701986754966888,0.8574080005408061
ml-1m,128,4,35,0.7878053538575547,0.9776490066225164,0.8604105046460417
ml-1m,128,4,5,0.6555049668874171,0.7301324503311258,0.6813846841164721
ml-1m,128,4,10,0.7205708635551351,0.8286423841059603,0.7601802910848131
ml-1m,128,4,15,0.7471030050707202,0.8841059602649006,0.7976491337787374
ml-1m,128,4,20,0.7503741853956112,0.9048013245033112,0.8073455755583376
ml-1m,128,4,25,0.7518539578087765,0.9213576158940396,0.814671324299864
ml-1m,128,4,30,0.7486010604559835,0.9312913907284768,0.8157483495054473
ml-1m,128,4,35,0.7501652228881178,0.9420529801324504,0.8207696778330366
ml-1m,128,4,5,0.7130656732891831,0.7980132450331126,0.7424248396930515
ml-1m,128,4,10,0.7776368522022497,0.9014900662251656,0.8227601795929815
ml-1m,128,4,15,0.7960080068937685,0.941225165562914,0.8506762412539637
ml-1m,128,4,20,0.8005395001421236,0.9586092715231788,0.8605697084804853
ml-1m,128,4,25,0.8037088753717012,0.9735099337748344,0.8690392316642666
ml-1m,128,4,30,0.8008905105404308,0.9784768211920528,0.8693349351429714
ml-1m,128,4,35,0.7974053130859446,0.9834437086092715,0.8693058408092608
ml-1m,128,4,5,0.722682119205298,0.8170529801324503,0.7552927572795122
ml-1m,128,4,10,0.7654541811205718,0.8940397350993378,0.8118940397348149
ml-1m,128,4,15,0.7838043027612563,0.9346026490066224,0.8396215868801628
ml-1m,128,4,20,0.7884383503641341,0.9503311258278144,0.8497555723269801
ml-1m,128,4,25,0.7922724149389947,0.9644039735099338,0.8583494429184847
ml-1m,128,4,30,0.7962667761943651,0.9735099337748344,0.8650922328369843
ml-1m,128,4,35,0.7945534768487673,0.9793046357615894,0.8660930559797361
ml-1m,128,4,5,0.7140728476821191,0.8079470198675497,0.7463838957216441
ml-1m,128,4,10,0.7669284794491747,0.8973509933774835,0.813891431576998
ml-1m,128,4,15,0.7859171687400164,0.9321192052980132,0.8399284784410096
ml-1m,128,4,20,0.7935558212212624,0.9577814569536424,0.8548586345533643
ml-1m,128,4,25,0.7924760938902413,0.9668874172185432,0.8581981229646741
ml-1m,128,4,30,0.7923822012961369,0.9743377483443708,0.8611924260172007
ml-1m,128,4,35,0.7909105810163177,0.9776490066225164,0.8622633989307225
ml-1m,256,4,5,0.7213990066225165,0.8112582781456954,0.7529131188899401
ml-1m,256,4,10,0.7609652580679072,0.8890728476821192,0.8067084561129678
ml-1m,256,4,15,0.7802975561046753,0.9263245033112584,0.8342490998016541
ml-1m,256,4,20,0.7860842652009769,0.9478476821192052,0.8466817669766955
ml-1m,256,4,25,0.7876497900460313,0.9619205298013244,0.8531113794215763
ml-1m,256,4,30,0.7861992070327023,0.9710264900662252,0.8559087310621358
ml-1m,256,4,35,0.7865060554977109,0.9776490066225164,0.8593255930388948
ml-1m,256,4,5,0.6917770419426048,0.7723509933774835,0.7203136497424577
ml-1m,256,4,10,0.7614100441501104,0.8807947019867549,0.8050446603008343
ml-1m,256,4,15,0.7696048134168995,0.9097682119205298,0.8215773906090832
ml-1m,256,4,20,0.7704860579557518,0.9296357615894041,0.8296506496612811
ml-1m,256,4,25,0.7745372606880575,0.9445364238410596,0.8387451602522487
ml-1m,256,4,30,0.7779458643277619,0.9552980132450332,0.8452490284155102
ml-1m,256,4,35,0.7745659676836041,0.9594370860927152,0.8447682641187582
ml-1m,256,4,5,0.7027317880794702,0.7814569536423841,0.7304727740986019
ml-1m,256,4,10,0.7704562178072112,0.8940397350993378,0.8153142078324812
ml-1m,256,4,15,0.7907209466398207,0.9346026490066224,0.8434746213672158
ml-1m,256,4,20,0.7962484444973796,0.9561258278145696,0.8554834979172724
ml-1m,256,4,25,0.7904939403638442,0.9627483443708608,0.8550489307644522
ml-1m,256,4,30,0.7877342980535624,0.972682119205298,0.85743817889386
ml-1m,256,4,35,0.7859935162574503,0.97682119205298,0.858192465246216
ml-1m,256,4,5,0.7002483443708609,0.7913907284768212,0.7316113476295596
ml-1m,256,4,10,0.7534196625670135,0.8807947019867549,0.8000296971183783
ml-1m,256,4,15,0.7741322120668147,0.9263245033112584,0.8301050420450174
ml-1m,256,4,20,0.7786672134195355,0.9428807947019868,0.8395351729709595
ml-1m,256,4,25,0.7827410179099353,0.9544701986754968,0.8474216781416858
ml-1m,256,4,30,0.7878847402026151,0.9668874172185432,0.8552306693230554
ml-1m,256,4,35,0.7886271568938682,0.9751655629139072,0.8593213062940308
ml-1m,256,4,5,0.6878863134657835,0.7665562913907285,0.7155629139072848
ml-1m,256,4,10,0.7602202249553243,0.8783112582781457,0.8028782236837922
ml-1m,256,4,15,0.7805324389554522,0.9213576158940396,0.8320917164202166
ml-1m,256,4,20,0.7916462901456841,0.945364238410596,0.8489707625052095
ml-1m,256,4,25,0.7945674359763429,0.9602649006622516,0.8567194564377899
ml-1m,256,4,30,0.7946764028926783,0.9660596026490066,0.8597473065509759
ml-1m,256,4,35,0.7939535649066504,0.9718543046357616,0.8618491477298812
ml-1m,256,4,5,0.7140866445916115,0.7980132450331126,0.7428216650898771
ml-1m,256,4,10,0.7674360086197834,0.8890728476821192,0.8110361844999863
ml-1m,256,4,15,0.7850237947299206,0.9271523178807948,0.8371620699180712
ml-1m,256,4,20,0.7901595584414141,0.9478476821192052,0.8493863134715446
ml-1m,256,4,25,0.7949267276739074,0.9619205298013244,0.8578585928122775
ml-1m,256,4,30,0.7922099053555423,0.9710264900662252,0.8598692509253791
ml-1m,256,4,35,0.7923521628777788,0.9784768211920528,0.8632604600933427
ml-1m,256,4,5,0.7019315673289183,0.7723509933774835,0.726978871018606
ml-1m,256,4,10,0.7538989409229475,0.8741721854304636,0.7974067970884857
ml-1m,256,4,15,0.7769172489578119,0.9221854304635762,0.8303922441255959
ml-1m,256,4,20,0.7829848275023499,0.9437086092715232,0.8425284708073287
ml-1m,256,4,25,0.7840033966356642,0.9561258278145696,0.8486338388554833
ml-1m,256,4,30,0.7812785444432148,0.9602649006622516,0.8490075846678649
ml-1m,256,4,35,0.7811440723097327,0.9668874172185432,0.8521706466178197
ml-1m,256,4,5,0.6709850993377483,0.7491721854304636,0.6981663250289079
ml-1m,256,4,10,0.7486902790917691,0.8716887417218543,0.7929749092883666
ml-1m,256,4,15,0.7813951799671998,0.9271523178807948,0.8345750619255194
ml-1m,256,4,20,0.7859739273592417,0.9486754966887416,0.8460676068974466
ml-1m,256,4,25,0.7902996493700064,0.9594370860927152,0.8536602653328521
ml-1m,256,4,30,0.7892348649785966,0.9652317880794702,0.85558047674734
ml-1m,256,4,35,0.7907550832964272,0.972682119205298,0.8596252018221449
ml-1m,256,4,5,0.6858167770419427,0.777317880794702,0.7173676810680122
ml-1m,256,4,10,0.7464082045621782,0.8766556291390728,0.7938512264093271
ml-1m,256,4,15,0.7645638807476556,0.9163907284768212,0.8208922280283697
ml-1m,256,4,20,0.7733484213185137,0.9362582781456954,0.8352263936236256
ml-1m,256,4,25,0.7743236701318881,0.9519867549668874,0.8418003434994175
ml-1m,256,4,30,0.777414872077225,0.9627483443708608,0.8481618303635282
ml-1m,256,4,35,0.7768771486635743,0.968543046357616,0.850237176475872
ml-1m,256,4,5,0.6858443708609272,0.7740066225165563,0.7169189530116682
ml-1m,256,4,10,0.7620732812992747,0.8849337748344371,0.807473471394788
ml-1m,256,4,15,0.7786855206971101,0.9246688741721856,0.8337318052830672
ml-1m,256,4,20,0.7894794865689045,0.9478476821192052,0.8495197018044951
ml-1m,256,4,25,0.7934626500301103,0.961092715231788,0.8576777913424072
ml-1m,256,4,30,0.7968091644573585,0.972682119205298,0.8644770930208738
ml-1m,256,4,35,0.7925197650825412,0.9768211920529799,0.8634563889004753
ml-1m,512,4,5,0.5966473509933775,0.6622516556291391,0.6189661515820455
ml-1m,512,4,10,0.6870916771785978,0.8013245033112583,0.7277082398783314
ml-1m,512,4,15,0.7263816136953555,0.8741721854304636,0.7788212532715211
ml-1m,512,4,20,0.7429209433951107,0.9072847682119204,0.8022570253445725
ml-1m,512,4,25,0.7588701029130137,0.9346026490066224,0.8232102364907985
ml-1m,512,4,30,0.7603626607516015,0.9420529801324504,0.8275660407828974
ml-1m,512,4,35,0.7622732568857502,0.956953642384106,0.8344938618807511
ml-1m,512,4,5,0.595212472406181,0.6572847682119205,0.6167323662356775
ml-1m,512,4,10,0.6940177257437191,0.7988410596026491,0.7314813292364909
ml-1m,512,4,15,0.7373730665949209,0.8716887417218543,0.7861956596432003
ml-1m,512,4,20,0.7531721224003263,0.9081125827814568,0.8098288959375312
ml-1m,512,4,25,0.7601136369382889,0.9238410596026492,0.8209936659644437
ml-1m,512,4,30,0.7687450269999854,0.9395695364238412,0.8333857677022607
ml-1m,512,4,35,0.7753062040524678,0.9561258278145696,0.8434899063422292
ml-1m,512,4,5,0.6216611479028696,0.6928807947019867,0.646244612635341
ml-1m,512,4,10,0.7106058814254178,0.831953642384106,0.753811594548593
ml-1m,512,4,15,0.7312181885443474,0.8865894039735099,0.7875565999213193
ml-1m,512,4,20,0.7441394946867366,0.913907284768212,0.8064297484891448
ml-1m,512,4,25,0.7518359398669282,0.9354304635761588,0.8198488880617241
ml-1m,512,4,30,0.7544456269898708,0.9461920529801324,0.825470962441462
ml-1m,512,4,35,0.7581272728712919,0.9561258278145696,0.8321278206273802
ml-1m,512,4,5,0.6571192052980132,0.7400662251655629,0.6852668716493221
ml-1m,512,4,10,0.7204292809839167,0.8427152317880795,0.7644401440819926
ml-1m,512,4,15,0.7411594682910908,0.8882450331125827,0.7954866078108412
ml-1m,512,4,20,0.7539818565626902,0.9188741721854304,0.8151267341323248
ml-1m,512,4,25,0.7583933960425968,0.9379139072847682,0.8252871150081397
ml-1m,512,4,30,0.7585178976907696,0.9478476821192052,0.8297736427291281
ml-1m,512,4,35,0.7618923392374509,0.956953642384106,0.8356848330331291
ml-1m,512,4,5,0.6246688741721854,0.6928807947019867,0.6483851045937139
ml-1m,512,4,10,0.7102080705350574,0.8203642384105959,0.7503120738987022
ml-1m,512,4,15,0.7405232828246073,0.8824503311258278,0.7919554655177546
ml-1m,512,4,20,0.7487168772150025,0.9122516556291392,0.8084103873440208
ml-1m,512,4,25,0.7608319843571354,0.9387417218543046,0.8262767886440615
ml-1m,512,4,30,0.7664282394197923,0.9519867549668874,0.8352085767718681
ml-1m,512,4,35,0.770317495998142,0.9627483443708608,0.8419093800514351
ml-1m,512,4,5,0.577676600441501,0.6456953642384106,0.6012226689792916
ml-1m,512,4,10,0.6911749053926206,0.8071192052980133,0.732787144790456
ml-1m,512,4,15,0.7287157310129164,0.8658940397350994,0.7787356365527457
ml-1m,512,4,20,0.7510269267616122,0.9105960264900662,0.8094899877632992
ml-1m,512,4,25,0.7618682420503957,0.9362582781456954,0.826219567061273
ml-1m,512,4,30,0.769006213736994,0.9503311258278144,0.8369095796866625
ml-1m,512,4,35,0.7716391339782174,0.9586092715231788,0.8421055814810174
ml-1m,512,4,5,0.5769591611479029,0.6448675496688742,0.5998712288447388
ml-1m,512,4,10,0.6827219988436876,0.8038079470198676,0.7246062108097071
ml-1m,512,4,15,0.7261229641403483,0.8791390728476821,0.7804745419609059
ml-1m,512,4,20,0.7494508955826884,0.9155629139072848,0.8095192549679737
ml-1m,512,4,25,0.7524091190175652,0.9304635761589404,0.8178048258217476
ml-1m,512,4,30,0.7567720352319093,0.9437086092715232,0.825889970557006
ml-1m,512,4,35,0.755424767463687,0.9503311258278144,0.8279382793969695
ml-1m,512,4,5,0.6031456953642383,0.6763245033112583,0.6281949700409966
ml-1m,512,4,10,0.692276030169242,0.8096026490066225,0.7350072130883876
ml-1m,512,4,15,0.7300398047500697,0.8733443708609272,0.7829803345528195
ml-1m,512,4,20,0.7440849497599326,0.902317880794702,0.8028956356179755
ml-1m,512,4,25,0.7507446122870555,0.9254966887417221,0.8161984343293226
ml-1m,512,4,30,0.7494429890624621,0.9370860927152318,0.8199254418104615
ml-1m,512,4,35,0.7542445117018157,0.9503311258278144,0.828197810833838
ml-1m,512,4,5,0.6109685430463577,0.6788079470198676,0.6341407810364764
ml-1m,512,4,10,0.6942302638494691,0.8145695364238411,0.7364758456061533
ml-1m,512,4,15,0.7236306624758612,0.8716887417218543,0.7762215193322897
ml-1m,512,4,20,0.7435092910935398,0.9081125827814568,0.8028915533180548
ml-1m,512,4,25,0.7576041476124082,0.9354304635761588,0.8223487728636154
ml-1m,512,4,30,0.7608278227123438,0.9478476821192052,0.8297011179947855
ml-1m,512,4,35,0.765922011419156,0.9586092715231788,0.8379965158158035
ml-1m,512,4,5,0.6278973509933775,0.6937086092715232,0.6511891621990961
ml-1m,512,4,10,0.7275977609586881,0.8451986754966887,0.7700132060998345
ml-1m,512,4,15,0.7499765273357988,0.8915562913907285,0.8023875632432559
ml-1m,512,4,20,0.7606050809906234,0.9172185430463576,0.8190906520279776
ml-1m,512,4,25,0.7719619038776795,0.9403973509933776,0.835496632607392
ml-1m,512,4,30,0.7704760690883568,0.9544701986754968,0.8395430032405159
ml-1m,512,4,35,0.7705521178793766,0.9627483443708608,0.8426659146352303
ml-100k,4,2,5,0.1402116402116402,0.14285714285714285,0.14109347442680775
ml-100k,4,2,10,0.396384479717813,0.4391534391534391,0.41000251952632905
ml-100k,4,2,15,0.544973544973545,0.6137566137566137,0.5679264298311917
ml-100k,4,2,20,0.5649701856051063,0.6560846560846559,0.5953178215082976
ml-100k,4,2,25,0.608390022675737,0.7195767195767195,0.6463570411602256
ml-100k,4,2,30,0.629119146579464,0.7566137566137566,0.6720857777978948
ml-100k,4,2,35,0.6535041971549908,0.7936507936507936,0.7011449348792987
ml-100k,4,2,5,0.2927689594356261,0.32275132275132273,0.3028218694885362
ml-100k,4,2,10,0.4128747795414462,0.4814814814814815,0.4362620918176474
ml-100k,4,2,15,0.4990110859158478,0.5978835978835979,0.53189580848311
ml-100k,4,2,20,0.5632345755361627,0.6772486772486772,0.6036248583867632
ml-100k,4,2,25,0.5853054059403267,0.7142857142857143,0.6303536747059769
ml-100k,4,2,30,0.6215310310431692,0.7724867724867724,0.6731508299269026
ml-100k,4,2,35,0.6307755709507638,0.7936507936507936,0.6873345194778989
ml-100k,4,2,5,0.0582010582010582,0.0582010582010582,0.0582010582010582
ml-100k,4,2,10,0.2442680776014109,0.24867724867724866,0.2458553791887125
ml-100k,4,2,15,0.3627865961199294,0.4021164021164021,0.3750528718782688
ml-100k,4,2,20,0.4248219152981058,0.5026455026455027,0.4517497787339057
ml-100k,4,2,25,0.5155193131383607,0.5925925925925926,0.5430963518965386
ml-100k,4,2,30,0.5584572100445117,0.6666666666666666,0.5962709006593228
ml-100k,4,2,35,0.5692336701944053,0.6931216931216931,0.6120608809993717
ml-100k,4,2,5,0.16049382716049385,0.16402116402116398,0.16137566137566134
ml-100k,4,2,10,0.3742504409171075,0.4126984126984127,0.38732678256487785
ml-100k,4,2,15,0.5041383219954648,0.5661375661375662,0.5238361873282509
ml-100k,4,2,20,0.5574598975392626,0.6560846560846559,0.5907450720942785
ml-100k,4,2,25,0.5949664826648953,0.7195767195767195,0.635110218380895
ml-100k,4,2,30,0.6394851603768503,0.783068783068783,0.6874332004421722
ml-100k,4,2,35,0.657999129030875,0.8201058201058201,0.7115164718535536
ml-100k,4,2,5,0.18783068783068785,0.19047619047619047,0.1887125220458553
ml-100k,4,2,10,0.3708112874779541,0.3968253968253968,0.3798437893675989
ml-100k,4,2,15,0.4640967498110356,0.5343915343915344,0.4873267825648779
ml-100k,4,2,20,0.5287792894935752,0.6296296296296297,0.5634710285737363
ml-100k,4,2,25,0.5740212021958053,0.6825396825396826,0.6125048298103485
ml-100k,4,2,30,0.6101502985723339,0.7354497354497355,0.6546491054559499
ml-100k,4,2,35,0.6269177232000958,0.7777777777777778,0.6804565475731137
ml-100k,4,2,5,0.13139329805996472,0.13756613756613756,0.13315696649029982
ml-100k,4,2,10,0.294973544973545,0.32804232804232797,0.3057697152935248
ml-100k,4,2,15,0.41587301587301584,0.4814814814814815,0.43709353550623387
ml-100k,4,2,20,0.4805429579239103,0.5925925925925926,0.5169140383426097
ml-100k,4,2,25,0.5439000740588043,0.671957671957672,0.5865556795381356
ml-100k,4,2,30,0.5889673377768616,0.7248677248677249,0.6352387283322891
ml-100k,4,2,35,0.6311109490848053,0.7777777777777778,0.6807357903505538
ml-100k,4,2,5,0.1693121693121693,0.1746031746031746,0.17107583774250434
ml-100k,4,2,10,0.4012345679012345,0.4391534391534391,0.4140085663895187
ml-100k,4,2,15,0.4860670194003527,0.5608465608465608,0.5133615062186491
ml-100k,4,2,20,0.497912037991403,0.5978835978835979,0.5345862069251425
ml-100k,4,2,25,0.5626079387984151,0.6931216931216931,0.6093245137129357
ml-100k,4,2,30,0.5808365502809947,0.7301587301587301,0.6345372348696835
ml-100k,4,2,35,0.5915464587530783,0.7407407407407407,0.6462891476434045
ml-100k,4,2,5,0.15343915343915346,0.15343915343915346,0.15343915343915346
ml-100k,4,2,10,0.31569664902998235,0.3333333333333333,0.3216931216931217
ml-100k,4,2,15,0.4811161501637692,0.5396825396825397,0.5014128434763355
ml-100k,4,2,20,0.5417254556143446,0.6402116402116402,0.5768413097778177
ml-100k,4,2,25,0.5968567000313032,0.7142857142857143,0.6403811908947297
ml-100k,4,2,30,0.6073334660636248,0.7407407407407407,0.6557273111752874
ml-100k,4,2,35,0.6038336296272804,0.7566137566137566,0.6579002373392441
ml-100k,4,2,5,0.10846560846560846,0.1111111111111111,0.109347442680776
ml-100k,4,2,10,0.3201058201058201,0.35978835978835977,0.3339380196523053
ml-100k,4,2,15,0.4356135046611237,0.5343915343915344,0.4668808264046359
ml-100k,4,2,20,0.5168619299571681,0.6402116402116402,0.558029904528504
ml-100k,4,2,25,0.5480200722264214,0.6984126984126984,0.5982088751930021
ml-100k,4,2,30,0.6192526168716644,0.7777777777777778,0.6737064381408084
ml-100k,4,2,35,0.6507987577315308,0.8253968253968254,0.7114830024486518
ml-100k,4,2,5,0.2954144620811287,0.3068783068783069,0.29947089947089944
ml-100k,4,2,10,0.47768959435626096,0.5396825396825397,0.4985092802553121
ml-100k,4,2,15,0.573116654069035,0.6613756613756614,0.6029636442334855
ml-100k,4,2,20,0.6171030028172885,0.7460317460317459,0.6600790303171254
ml-100k,4,2,25,0.6589919193093796,0.8095238095238095,0.7114208446490558
ml-100k,4,2,30,0.6668313461964256,0.8201058201058201,0.7212456589512793
ml-100k,4,2,35,0.6959708505693568,0.8465608465608465,0.7512373292750631
ml-100k,8,2,5,0.30776014109347444,0.31746031746031744,0.3111111111111111
ml-100k,8,2,10,0.4519400352733686,0.5132275132275133,0.4729234903838079
ml-100k,8,2,15,0.5569302243905419,0.6613756613756614,0.5928964341453898
ml-100k,8,2,20,0.6063660031914,0.7407407407407407,0.6535826805901503
ml-100k,8,2,25,0.6424760485218001,0.7883597883597884,0.6941462996318272
ml-100k,8,2,30,0.6647579700100709,0.8148148148148148,0.7195879149333118
ml-100k,8,2,35,0.666594844196911,0.8465608465608465,0.7302185354562669
ml-100k,8,2,5,0.19444444444444445,0.21164021164021168,0.2001259763164525
ml-100k,8,2,10,0.3900352733686067,0.4391534391534391,0.4062629316597571
ml-100k,8,2,15,0.4898589065255732,0.582010582010582,0.5221033228969737
ml-100k,8,2,20,0.5496451667086588,0.6613756613756614,0.5903931464941833
ml-100k,8,2,25,0.5831385252020173,0.7195767195767195,0.6317090555363133
ml-100k,8,2,30,0.6058397657604007,0.7619047619047619,0.6618714626599709
ml-100k,8,2,35,0.6282562692693412,0.7936507936507936,0.6886620272290513
ml-100k,8,2,5,0.20634920634920634,0.21164021164021168,0.20811287477954146
ml-100k,8,2,10,0.3615520282186949,0.4021164021164021,0.3745527840765937
ml-100k,8,2,15,0.4632779037540942,0.544973544973545,0.4900761202348504
ml-100k,8,2,20,0.5354665322919291,0.6455026455026455,0.5728819249360799
ml-100k,8,2,25,0.5611246777913445,0.6825396825396826,0.6023625836654787
ml-100k,8,2,30,0.6023555221967921,0.7354497354497355,0.6480939619889616
ml-100k,8,2,35,0.6397462472859299,0.7936507936507936,0.6916245752834774
ml-100k,8,2,5,0.2195767195767196,0.2275132275132275,0.2222222222222222
ml-100k,8,2,10,0.4395943562610229,0.4814814814814815,0.4540942302847065
ml-100k,8,2,15,0.5119551524313428,0.5978835978835979,0.5411289768432624
ml-100k,8,2,20,0.5571659528008734,0.6666666666666666,0.5963936416317369
ml-100k,8,2,25,0.5923459844094765,0.7248677248677249,0.6386069416611457
ml-100k,8,2,30,0.6159056033705894,0.7724867724867724,0.6693615658858832
ml-100k,8,2,35,0.6361117502340659,0.8095238095238095,0.6962234993138423
ml-100k,8,2,5,0.2892416225749559,0.3068783068783069,0.2950617283950617
ml-100k,8,2,10,0.4305996472663139,0.4761904761904762,0.4469513731418493
ml-100k,8,2,15,0.5322037456958092,0.6190476190476191,0.5625514403292181
ml-100k,8,2,20,0.590997846950228,0.7195767195767195,0.6361459594038591
ml-100k,8,2,25,0.6152288188002474,0.783068783068783,0.6738311214912458
ml-100k,8,2,30,0.6239244787097262,0.7989417989417991,0.684863247680393
ml-100k,8,2,35,0.6419157437917573,0.8412698412698413,0.7103786561013089
ml-100k,8,2,5,0.06349206349206349,0.06878306878306878,0.06525573192239859
ml-100k,8,2,10,0.21164021164021168,0.2380952380952381,0.22010582010582008
ml-100k,8,2,15,0.3620433358528597,0.4232804232804233,0.3810718675798041
ml-100k,8,2,20,0.4641156462585033,0.5608465608465608,0.4964107614901265
ml-100k,8,2,25,0.5346064576223306,0.6560846560846559,0.5744893855796109
ml-100k,8,2,30,0.5896978095390794,0.7671957671957672,0.6479997945674071
ml-100k,8,2,35,0.6284128055953453,0.8148148148148148,0.6923666392233697
ml-100k,8,2,5,0.1402116402116402,0.14285714285714285,0.14109347442680775
ml-100k,8,2,10,0.4131393298059965,0.4391534391534391,0.4218694885361552
ml-100k,8,2,15,0.5307760141093474,0.5978835978835979,0.5533131771227009
ml-100k,8,2,20,0.5725686570924666,0.6878306878306878,0.6104750628560153
ml-100k,8,2,25,0.6059834932850806,0.7407407407407407,0.6527304489501651
ml-100k,8,2,30,0.643267711124854,0.7936507936507936,0.6948917749190491
ml-100k,8,2,35,0.6511302850588565,0.8253968253968254,0.710359100592451
ml-100k,8,2,5,0.052910052910052914,0.052910052910052914,0.052910052910052914
ml-100k,8,2,10,0.195326278659612,0.21693121693121686,0.2019400352733686
ml-100k,8,2,15,0.4425044091710759,0.49206349206349204,0.4588099437305786
ml-100k,8,2,20,0.5340388007054674,0.6031746031746031,0.5582064026508471
ml-100k,8,2,25,0.5808052177099796,0.6825396825396826,0.617243133116149
ml-100k,8,2,30,0.6093453430755018,0.7301587301587301,0.6514083998068898
ml-100k,8,2,35,0.6405491921364936,0.7724867724867724,0.6876604359609257
ml-100k,8,2,5,0.3051146384479718,0.32275132275132273,0.3109347442680776
ml-100k,8,2,10,0.5407407407407407,0.582010582010582,0.5560025806057552
ml-100k,8,2,15,0.602588813303099,0.6772486772486772,0.6298287837970379
ml-100k,8,2,20,0.6186622460431985,0.7248677248677249,0.6572624481846066
ml-100k,8,2,25,0.6499160304715861,0.783068783068783,0.6975722806342299
ml-100k,8,2,30,0.6768352026988815,0.8306878306878307,0.7328323274386532
ml-100k,8,2,35,0.6978692638467076,0.8624338624338624,0.7565308675266634
ml-100k,8,2,5,0.22663139329806,0.2380952380952381,0.2301587301587301
ml-100k,8,2,10,0.3624464600655076,0.4074074074074074,0.37631645250692863
ml-100k,8,2,15,0.5397461004603862,0.6137566137566137,0.5650285928063706
ml-100k,8,2,20,0.5829395765903702,0.6984126984126984,0.6218745910429829
ml-100k,8,2,25,0.6301327714026126,0.783068783068783,0.6821001201324345
ml-100k,8,2,30,0.6492533040152088,0.8253968253968254,0.7093221550116665
ml-100k,8,2,35,0.6595215744898081,0.8465608465608465,0.724898405696771
ml-100k,16,2,5,0.37125220458553787,0.4126984126984127,0.38536155202821865
ml-100k,16,2,10,0.6130322499370119,0.7142857142857143,0.6464474091458218
ml-100k,16,2,15,0.6828612892104955,0.8465608465608465,0.7395492220889045
ml-100k,16,2,20,0.7191346719124496,0.9206349206349206,0.7909215788225867
ml-100k,16,2,25,0.7145711870963565,0.9417989417989416,0.7941625148231746
ml-100k,16,2,30,0.7236290506469629,0.9629629629629628,0.8082293501929322
ml-100k,16,2,35,0.7314681169475497,0.9788359788359788,0.8197598424132293
ml-100k,16,2,5,0.533068783068783,0.5978835978835979,0.555328798185941
ml-100k,16,2,10,0.6310090702947846,0.7619047619047619,0.6762860596193929
ml-100k,16,2,15,0.6953762874397796,0.8835978835978836,0.7603998156285737
ml-100k,16,2,20,0.7061275585085109,0.9312169312169312,0.7842862907237078
ml-100k,16,2,25,0.705856568648352,0.9417989417989416,0.788851014306458
ml-100k,16,2,30,0.7056027621270385,0.9523809523809524,0.7924275842990461
ml-100k,16,2,35,0.7008640346408788,0.9576719576719576,0.7917275146398464
ml-100k,16,2,5,0.5545855379188712,0.6296296296296297,0.5798983791047283
ml-100k,16,2,10,0.6383975812547242,0.7936507936507936,0.6881827461192541
ml-100k,16,2,15,0.6643303786160929,0.873015873015873,0.7327953224483768
ml-100k,16,2,20,0.6722603381333541,0.9047619047619048,0.7492372340979325
ml-100k,16,2,25,0.7074276354670969,0.9523809523809524,0.7898648340382718
